                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 2.5204,                 1.4123,                0.98436,                0.63718,                0.54467,                 0.5449,                0.16913,                 2.5026,                 1.3165,                0.97779,              0.0096238,              0.0096238,              0.0096238
                     40,                 2.4731,                 1.3863,                 0.9802,                0.64092,                0.52786,                0.53498,                0.16111,                 2.5116,                 1.3614,                0.98043,              0.0096139,              0.0096139,              0.0096139
                     41,                 2.4829,                 1.3948,                0.97925,                0.62133,                0.57231,                0.54879,                0.18852,                 2.3164,                 1.3639,                0.95679,               0.009604,               0.009604,               0.009604
                     42,                 2.4317,                  1.357,                0.97115,                0.66102,                0.57025,                0.57444,                0.19871,                 2.3355,                 1.2981,                0.95877,              0.0095941,              0.0095941,              0.0095941
                     43,                 2.4548,                 1.3548,                0.97441,                 0.6658,                0.58193,                0.58823,                0.20937,                 2.2777,                 1.2666,                0.95151,              0.0095842,              0.0095842,              0.0095842
                     44,                  2.448,                 1.3774,                0.98121,                0.65951,                0.56208,                0.56252,                0.17178,                 2.5325,                 1.2929,                0.97668,              0.0095743,              0.0095743,              0.0095743
                     45,                 2.4576,                 1.3725,                0.97335,                0.65498,                0.58668,                0.55963,                0.17509,                  2.442,                 1.3498,                0.96809,              0.0095644,              0.0095644,              0.0095644
                     46,                 2.4286,                 1.3818,                0.97198,                0.58825,                0.55515,                0.51071,                0.15825,                  2.458,                 1.3424,                0.97571,              0.0095545,              0.0095545,              0.0095545
                     47,                 2.4391,                  1.348,                0.97241,                0.65221,                0.58503,                0.58325,                0.20014,                 2.3048,                 1.2368,                0.95402,              0.0095446,              0.0095446,              0.0095446
                     48,                 2.4273,                 1.3392,                0.97521,                 0.6924,                0.58462,                0.60142,                0.18565,                 2.4772,                 1.2326,                0.97073,              0.0095347,              0.0095347,              0.0095347
                     49,                 2.3879,                  1.316,                  0.973,                 0.6763,                0.58037,                0.59839,                0.21541,                 2.2466,                 1.2514,                0.94688,              0.0095248,              0.0095248,              0.0095248
                     50,                 2.3606,                 1.3039,                0.95526,                0.64827,                0.56756,                0.56186,                 0.1857,                 2.3837,                 1.2787,                0.96054,              0.0095149,              0.0095149,              0.0095149
                     51,                 2.4015,                 1.3264,                0.97662,                0.64724,                0.57087,                0.57174,                0.20051,                  2.286,                 1.2638,                0.95585,               0.009505,               0.009505,               0.009505
                     52,                 2.3601,                 1.3198,                0.96198,                0.66421,                0.58059,                0.58767,                 0.2081,                 2.2599,                 1.2581,                0.94799,              0.0094951,              0.0094951,              0.0094951
                     53,                 2.3862,                  1.309,                0.96313,                0.67638,                0.56146,                0.58882,                0.21387,                 2.2574,                 1.3122,                0.94814,              0.0094852,              0.0094852,              0.0094852
                     54,                 2.3736,                 1.3003,                0.96795,                0.69618,                0.62632,                0.62546,                0.22718,                 2.2177,                 1.2058,                0.94208,              0.0094753,              0.0094753,              0.0094753
                     55,                 2.3522,                  1.291,                0.95204,                0.68714,                0.62928,                0.61859,                0.21433,                 2.2441,                 1.2421,                0.94156,              0.0094654,              0.0094654,              0.0094654
                     56,                 2.3643,                 1.2874,                0.95598,                0.70995,                0.58933,                0.63545,                0.23569,                 2.2451,                 1.1968,                0.94296,              0.0094555,              0.0094555,              0.0094555
                     57,                 2.3344,                 1.2801,                0.96339,                0.69676,                0.59785,                0.62145,                0.21825,                 2.2379,                 1.1813,                0.94255,              0.0094456,              0.0094456,              0.0094456
                     58,                 2.3471,                 1.2778,                0.96484,                0.71835,                0.59195,                0.63705,                 0.2295,                 2.2399,                  1.192,                0.94354,              0.0094357,              0.0094357,              0.0094357
                     59,                 2.3581,                 1.2782,                0.95416,                0.70441,                0.59546,                0.62793,                0.21568,                 2.3338,                 1.2151,                0.95138,              0.0094258,              0.0094258,              0.0094258
                     60,                 2.3492,                 1.2754,                0.95837,                0.72353,                0.64146,                0.65109,                0.23261,                 2.2196,                 1.1556,                 0.9351,              0.0094159,              0.0094159,              0.0094159
                     61,                 2.3312,                 1.2864,                0.95936,                0.71593,                0.63217,                0.64607,                0.23341,                 2.1718,                 1.1594,                0.93137,               0.009406,               0.009406,               0.009406
                     62,                 2.3079,                 1.2313,                0.94818,                0.67706,                0.58214,                0.60008,                0.20479,                 2.3415,                 1.2105,                0.95768,              0.0093961,              0.0093961,              0.0093961
                     63,                 2.3139,                 1.2419,                0.95646,                0.70215,                   0.63,                0.64614,                0.24161,                 2.1513,                 1.1416,                0.93331,              0.0093862,              0.0093862,              0.0093862
                     64,                 2.3281,                 1.2534,                0.95025,                 0.6732,                0.56074,                0.58943,                0.21151,                 2.2597,                 1.2938,                0.95123,              0.0093763,              0.0093763,              0.0093763
                     65,                 2.3299,                 1.2665,                0.96154,                0.69812,                0.63093,                0.64787,                0.23516,                 2.1616,                 1.1515,                0.93022,              0.0093664,              0.0093664,              0.0093664
                     66,                 2.3324,                 1.2374,                0.95144,                0.71823,                0.62716,                 0.6481,                0.23369,                 2.1888,                 1.1507,                0.93623,              0.0093565,              0.0093565,              0.0093565
                     67,                 2.2762,                 1.2469,                 0.9539,                0.65926,                0.59287,                0.59336,                0.19878,                 2.3731,                 1.2197,                0.96278,              0.0093466,              0.0093466,              0.0093466
                     68,                 2.2773,                 1.2532,                0.95693,                0.72184,                0.63589,                0.66327,                0.24367,                 2.1416,                 1.1338,                0.92709,              0.0093367,              0.0093367,              0.0093367
                     69,                 2.2974,                 1.2402,                0.95753,                0.73624,                0.62018,                 0.6564,                0.22595,                 2.3006,                 1.1503,                0.94479,              0.0093268,              0.0093268,              0.0093268
                     70,                 2.2561,                   1.23,                0.95294,                0.74229,                0.63069,                0.66896,                0.24273,                 2.2138,                 1.1291,                0.93156,              0.0093169,              0.0093169,              0.0093169
                     71,                 2.2995,                 1.2376,                0.94977,                0.70893,                0.63427,                0.65468,                0.24985,                 2.1108,                 1.1522,                 0.9216,               0.009307,               0.009307,               0.009307
                     72,                 2.2745,                 1.2267,                0.94848,                0.71787,                0.62396,                 0.6566,                0.24642,                 2.1289,                 1.1366,                 0.9294,              0.0092971,              0.0092971,              0.0092971
                     73,                  2.268,                 1.2112,                0.95325,                0.73613,                0.65605,                0.67578,                0.24996,                 2.1312,                 1.1234,                0.92285,              0.0092872,              0.0092872,              0.0092872
                     74,                 2.2694,                 1.2252,                0.94747,                0.71699,                0.61284,                0.64915,                0.25183,                 2.1108,                 1.1895,                0.92607,              0.0092773,              0.0092773,              0.0092773
                     75,                 2.2651,                 1.2176,                0.95303,                0.70918,                0.61449,                0.64755,                0.23503,                 2.1853,                 1.1501,                0.93581,              0.0092674,              0.0092674,              0.0092674
                     76,                 2.2414,                 1.2081,                0.94664,                0.72039,                0.64158,                0.66944,                0.25227,                 2.1492,                 1.1109,                0.92884,              0.0092575,              0.0092575,              0.0092575
                     77,                 2.2668,                  1.207,                0.95848,                0.74444,                0.63083,                0.66927,                0.24673,                 2.1829,                 1.1409,                0.92817,              0.0092476,              0.0092476,              0.0092476
                     78,                 2.2261,                 1.1871,                0.94117,                0.75156,                0.65781,                0.69198,                0.26936,                 2.0978,                 1.0896,                0.92078,              0.0092377,              0.0092377,              0.0092377
                     79,                 2.2364,                 1.1949,                0.95203,                0.71109,                0.63228,                0.65107,                0.23729,                 2.1799,                 1.1378,                0.92995,              0.0092278,              0.0092278,              0.0092278
                     80,                 2.2529,                 1.1937,                0.94421,                0.72362,                0.63393,                0.65926,                0.23418,                 2.2133,                 1.1294,                0.92984,              0.0092179,              0.0092179,              0.0092179
                     81,                 2.2362,                 1.1821,                0.93852,                0.72021,                 0.6208,                0.65095,                0.22375,                  2.277,                 1.1222,                0.94415,               0.009208,               0.009208,               0.009208
                     82,                 2.2507,                 1.1977,                0.94547,                0.76058,                0.64582,                 0.6958,                0.27046,                 2.1051,                 1.0748,                0.92007,              0.0091981,              0.0091981,              0.0091981
                     83,                 2.2555,                 1.1871,                0.94175,                0.74667,                0.64749,                0.69172,                0.26525,                 2.0915,                 1.0877,                0.92075,              0.0091882,              0.0091882,              0.0091882
                     84,                 2.2035,                 1.1888,                0.94209,                0.74942,                0.65357,                0.69437,                0.27081,                 2.0645,                 1.0707,                0.91636,              0.0091783,              0.0091783,              0.0091783
                     85,                 2.2429,                 1.1876,                0.94976,                0.73792,                0.62824,                0.67533,                0.26212,                 2.1013,                 1.1614,                0.92272,              0.0091684,              0.0091684,              0.0091684
                     86,                 2.1951,                 1.1613,                0.93346,                0.73957,                0.60901,                0.66573,                0.26296,                 2.1089,                 1.2189,                0.92561,              0.0091585,              0.0091585,              0.0091585
                     87,                 2.2013,                 1.1672,                0.94188,                0.76517,                0.64106,                0.70058,                0.28152,                 2.0391,                  1.072,                0.91462,              0.0091486,              0.0091486,              0.0091486
                     88,                 2.2266,                 1.1955,                0.94409,                0.74368,                0.67001,                 0.7012,                0.28008,                 2.0179,                 1.0578,                0.91355,              0.0091387,              0.0091387,              0.0091387
                     89,                 2.2014,                 1.1701,                0.94049,                0.74462,                0.62318,                0.67737,                0.26455,                 2.0775,                 1.1233,                0.91792,              0.0091288,              0.0091288,              0.0091288
                     90,                 2.2281,                 1.1879,                0.94213,                0.75473,                0.67797,                0.70791,                0.27963,                 2.0376,                 1.0635,                0.91172,              0.0091189,              0.0091189,              0.0091189
                     91,                 2.1903,                 1.1455,                0.93501,                0.76403,                0.65103,                0.69716,                0.27017,                 2.0786,                 1.0728,                0.91665,               0.009109,               0.009109,               0.009109
                     92,                 2.1892,                 1.1534,                0.93035,                0.76322,                0.68711,                0.72261,                0.29296,                 2.0188,                 1.0292,                0.90937,              0.0090991,              0.0090991,              0.0090991
                     93,                  2.166,                 1.1438,                0.93677,                0.73607,                0.67942,                0.70504,                0.28197,                 2.0041,                 1.0528,                0.90654,              0.0090892,              0.0090892,              0.0090892
                     94,                 2.1768,                 1.1549,                0.93476,                0.76402,                0.67528,                0.71998,                0.29067,                 1.9949,                 1.0401,                0.90579,              0.0090793,              0.0090793,              0.0090793
                     95,                 2.1465,                 1.1333,                0.92708,                0.72819,                0.65316,                0.68196,                0.26068,                 2.1064,                 1.0994,                0.92081,              0.0090694,              0.0090694,              0.0090694
                     96,                 2.1899,                 1.1417,                0.93151,                0.75576,                0.66537,                0.70398,                0.27257,                 2.0741,                 1.0592,                0.91489,              0.0090595,              0.0090595,              0.0090595
                     97,                 2.1862,                 1.1506,                0.93287,                0.71523,                0.62679,                 0.6515,                0.22015,                 2.2919,                 1.1291,                0.93871,              0.0090496,              0.0090496,              0.0090496
                     98,                 2.1715,                 1.1515,                0.94178,                0.71581,                0.63217,                0.65971,                0.23092,                 2.2178,                 1.0927,                0.93445,              0.0090397,              0.0090397,              0.0090397
                     99,                 2.1482,                 1.1358,                 0.9362,                0.71401,                0.62132,                0.65543,                0.22011,                 2.3087,                 1.1149,                0.94354,              0.0090298,              0.0090298,              0.0090298
                    100,                 2.1531,                  1.136,                0.93453,                 0.7681,                0.68348,                0.73061,                0.28856,                 2.0456,                 1.0235,                0.91014,              0.0090199,              0.0090199,              0.0090199
                    101,                 2.1692,                 1.1331,                0.92785,                0.73965,                0.66029,                0.69705,                0.26668,                 2.0958,                 1.0511,                0.91712,                0.00901,                0.00901,                0.00901
                    102,                 2.1448,                 1.1446,                0.92259,                0.77419,                0.66991,                0.71714,                0.28863,                 2.0264,                  1.058,                0.90883,              0.0090001,              0.0090001,              0.0090001
                    103,                   2.17,                 1.1467,                0.93094,                0.72248,                0.65346,                0.68037,                0.25074,                 2.1242,                 1.0766,                0.92083,              0.0089902,              0.0089902,              0.0089902
                    104,                 2.1727,                 1.1341,                 0.9266,                0.77994,                0.67166,                0.72546,                0.29227,                 2.0328,                 1.0471,                0.90891,              0.0089803,              0.0089803,              0.0089803
                    105,                 2.1661,                 1.1338,                0.93191,                0.74605,                 0.6782,                0.71349,                0.28811,                 1.9983,                 1.0391,                0.90596,              0.0089704,              0.0089704,              0.0089704
                    106,                 2.1473,                 1.1234,                0.93099,                0.78452,                 0.7016,                0.74546,                0.30486,                 2.0012,                0.99767,                0.90663,              0.0089605,              0.0089605,              0.0089605
                    107,                 2.1464,                 1.1295,                0.93619,                0.77323,                0.69901,                0.73143,                0.28996,                 2.0301,                 1.0223,                 0.9049,              0.0089506,              0.0089506,              0.0089506
                    108,                 2.1628,                 1.1213,                0.93185,                0.75016,                0.66708,                0.70985,                0.28071,                 2.0358,                 1.0568,                0.91116,              0.0089407,              0.0089407,              0.0089407
                    109,                 2.1464,                  1.114,                0.92217,                0.75089,                 0.6576,                0.70729,                0.27735,                 2.0528,                 1.0498,                0.91093,              0.0089308,              0.0089308,              0.0089308
                    110,                 2.1304,                 1.1151,                0.92024,                0.74168,                0.67838,                0.71364,                 0.2811,                 2.0581,                 1.0281,                0.91042,              0.0089209,              0.0089209,              0.0089209
                    111,                 2.1433,                 1.1137,                0.93041,                0.70762,                0.62375,                0.64539,                0.22458,                  2.291,                 1.1163,                0.94031,               0.008911,               0.008911,               0.008911
                    112,                 2.1398,                 1.1183,                0.92344,                 0.7739,                0.69886,                0.73871,                0.30592,                 1.9593,                 1.0148,                0.90039,              0.0089011,              0.0089011,              0.0089011
                    113,                 2.1351,                 1.0907,                0.92379,                0.77655,                0.70419,                0.74197,                0.29789,                 2.0255,                 1.0198,                0.90607,              0.0088912,              0.0088912,              0.0088912
                    114,                 2.1651,                 1.1169,                0.92964,                0.75918,                0.68276,                0.72173,                0.29323,                 1.9857,                  1.008,                 0.9035,              0.0088813,              0.0088813,              0.0088813
                    115,                 2.1142,                 1.1013,                0.93405,                0.76495,                0.69847,                0.73559,                0.30834,                 1.9392,                0.99408,                0.89845,              0.0088714,              0.0088714,              0.0088714
                    116,                 2.1293,                 1.1076,                0.92958,                0.76778,                0.68955,                0.73425,                0.30248,                 1.9708,                 1.0056,                0.90194,              0.0088615,              0.0088615,              0.0088615
                    117,                 2.1343,                 1.0972,                0.92219,                0.77122,                  0.685,                0.73937,                0.31124,                 1.9419,                 1.0007,                0.89835,              0.0088516,              0.0088516,              0.0088516
                    118,                 2.1436,                 1.1003,                0.92519,                0.77439,                0.68023,                 0.7393,                0.31644,                 1.9394,                 1.0174,                0.89965,              0.0088417,              0.0088417,              0.0088417
                    119,                 2.1189,                  1.117,                0.93225,                0.78848,                0.69389,                0.75029,                0.31811,                 1.9234,                0.98731,                0.89751,              0.0088318,              0.0088318,              0.0088318
                    120,                 2.0906,                 1.1098,                0.92521,                0.70011,                0.57438,                0.61354,                0.19977,                 2.4045,                 1.1976,                0.94986,              0.0088219,              0.0088219,              0.0088219
                    121,                 2.0922,                  1.095,                0.93066,                0.80235,                0.69451,                0.75372,                0.31034,                 1.9841,                 0.9891,                0.90241,               0.008812,               0.008812,               0.008812
                    122,                 2.0959,                 1.0902,                0.92325,                0.77956,                0.69668,                0.74179,                0.30855,                 1.9617,                 1.0075,                 0.9002,              0.0088021,              0.0088021,              0.0088021
                    123,                 2.1187,                 1.1063,                0.92449,                0.78337,                0.70816,                0.75274,                0.32013,                 1.9226,                0.98497,                0.89631,              0.0087922,              0.0087922,              0.0087922
                    124,                 2.1347,                 1.1171,                0.92366,                0.74485,                0.67084,                 0.7075,                0.26832,                 2.1001,                 1.0311,                0.92099,              0.0087823,              0.0087823,              0.0087823
                    125,                 2.1171,                 1.0938,                0.92079,                0.76659,                0.69668,                0.73611,                0.30308,                 1.9631,                 1.0022,                0.90285,              0.0087724,              0.0087724,              0.0087724
                    126,                 2.0933,                 1.0902,                0.92302,                0.77797,                0.67745,                0.74114,                0.30551,                 1.9845,                 1.0174,                0.90395,              0.0087625,              0.0087625,              0.0087625
                    127,                 2.0898,                 1.0958,                0.92298,                0.76232,                0.68004,                0.71752,                0.27698,                 2.0648,                 1.0085,                 0.9129,              0.0087526,              0.0087526,              0.0087526
                    128,                  2.085,                 1.0927,                0.92358,                0.77518,                0.68758,                0.74053,                0.30894,                 1.9529,                0.99988,                0.89959,              0.0087427,              0.0087427,              0.0087427
                    129,                 2.0725,                 1.0791,                0.91492,                0.78357,                0.67528,                0.72659,                0.29113,                 2.0225,                 1.0311,                0.90434,              0.0087328,              0.0087328,              0.0087328
                    130,                 2.0865,                 1.0808,                 0.9207,                0.75966,                0.66463,                0.71602,                 0.2911,                 1.9955,                 1.0324,                0.90638,              0.0087229,              0.0087229,              0.0087229
                    131,                 2.0781,                 1.0737,                0.93211,                0.78548,                 0.6893,                0.73895,                0.30462,                 1.9792,                 1.0026,                 0.9019,               0.008713,               0.008713,               0.008713
                    132,                 2.0695,                  1.076,                0.91503,                0.80617,                0.69968,                0.75884,                0.30396,                 1.9927,                0.98068,                0.89729,              0.0087031,              0.0087031,              0.0087031
