                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 3.3556,                 2.4076,                 1.1743,                0.03312,                0.24718,                0.02385,                 0.0071,                 3.1073,                 2.8871,                 1.1513,              0.0099901,              0.0099901,              0.0099901
                     12,                  3.318,                    2.3,                  1.142,                0.09828,                0.25928,                0.06373,                0.01627,                 3.1372,                 2.3847,                  1.147,              0.0099891,              0.0099891,              0.0099891
                     13,                 3.2392,                 2.2268,                 1.1224,                0.10693,                0.31304,                0.07175,                 0.0191,                 3.0154,                 2.4162,                  1.121,              0.0099881,              0.0099881,              0.0099881
                     14,                 3.1582,                  2.165,                 1.1071,                0.14762,                0.26889,                  0.081,                0.01841,                  3.429,                 2.6625,                 1.2781,              0.0099871,              0.0099871,              0.0099871
                     15,                 3.1032,                 2.1079,                 1.1039,                0.19193,                0.36814,                0.13699,                0.03937,                 2.9198,                 2.1614,                 1.0903,              0.0099861,              0.0099861,              0.0099861
                     16,                 3.0774,                 2.0992,                 1.0808,                0.13509,                0.31386,                0.09147,                0.02447,                 2.9265,                 3.2695,                 1.0828,              0.0099851,              0.0099851,              0.0099851
                     17,                 2.9989,                 2.0421,                  1.071,                0.26659,                0.42097,                0.22335,                0.06154,                 2.8194,                 2.1657,                 1.0601,              0.0099842,              0.0099842,              0.0099842
                     18,                 2.9918,                  2.023,                 1.0679,                0.25205,                0.34542,                0.16584,                0.04534,                 2.9423,                 2.0176,                 1.0817,              0.0099832,              0.0099832,              0.0099832
                     19,                 2.9421,                 1.9713,                 1.0575,                0.30547,                0.32792,                0.20834,                0.05213,                 3.0819,                 1.8971,                 1.1003,              0.0099822,              0.0099822,              0.0099822
                     20,                 2.9229,                 1.9035,                 1.0597,                0.16016,                0.20356,                0.07352,                0.01552,                 3.4947,                 2.4061,                 1.2308,              0.0099812,              0.0099812,              0.0099812
                     21,                 2.8717,                 1.8431,                  1.051,                0.32422,                0.36276,                0.26344,                0.08051,                 2.6755,                 1.8048,                  1.033,              0.0099802,              0.0099802,              0.0099802
                     22,                 2.8801,                 1.7714,                 1.0437,                0.52581,                0.45084,                0.40645,                0.12447,                 2.6465,                 1.5636,                 1.0292,              0.0099792,              0.0099792,              0.0099792
                     23,                 2.8383,                 1.7546,                 1.0412,                0.43579,                0.39243,                0.32697,                0.09255,                 2.7918,                 1.7493,                 1.0383,              0.0099782,              0.0099782,              0.0099782
                     24,                 2.7864,                 1.7039,                 1.0295,                0.47244,                0.40008,                  0.337,                0.08221,                 2.9783,                 1.6661,                 1.0667,              0.0099772,              0.0099772,              0.0099772
                     25,                 2.7904,                 1.6945,                 1.0383,                0.51572,                0.43875,                0.40167,                0.12675,                 2.5476,                 1.6011,                 1.0104,              0.0099762,              0.0099762,              0.0099762
                     26,                 2.7529,                 1.6529,                 1.0236,                0.34581,                  0.321,                0.21502,                0.05505,                 2.9647,                 1.9047,                 1.0801,              0.0099753,              0.0099753,              0.0099753
                     27,                 2.7098,                 1.6111,                 1.0233,                0.21612,                0.24894,                0.11461,                0.02815,                 3.1524,                 2.0774,                 1.0938,              0.0099743,              0.0099743,              0.0099743
                     28,                 2.7218,                  1.603,                 1.0253,                0.56028,                0.46867,                0.42982,                0.12083,                 2.7173,                 1.6132,                 1.0247,              0.0099733,              0.0099733,              0.0099733
                     29,                 2.7295,                 1.6094,                 1.0189,                0.49043,                0.46955,                0.39433,                0.12147,                   2.57,                 1.6737,                 1.0111,              0.0099723,              0.0099723,              0.0099723
                     30,                 2.6744,                 1.5739,                 1.0095,                0.53903,                0.45415,                0.42665,                0.13767,                 2.5362,                 1.5826,                 1.0058,              0.0099713,              0.0099713,              0.0099713
                     31,                 2.6662,                 1.5702,                 1.0085,                0.58503,                0.51432,                0.49299,                0.15611,                 2.4809,                 1.4636,                0.99628,              0.0099703,              0.0099703,              0.0099703
                     32,                 2.6436,                 1.5479,                 1.0063,                0.55659,                 0.5016,                0.45716,                0.14153,                 2.5333,                 1.4632,                0.99798,              0.0099693,              0.0099693,              0.0099693
                     33,                 2.6451,                 1.5426,                 1.0058,                0.58221,                0.54409,                0.49193,                0.15965,                 2.4475,                 1.4585,                 0.9873,              0.0099683,              0.0099683,              0.0099683
                     34,                   2.63,                 1.5388,                 1.0116,                0.40756,                  0.373,                0.30083,                0.07775,                 2.9369,                 1.6773,                 1.0671,              0.0099673,              0.0099673,              0.0099673
                     35,                 2.6381,                 1.4995,                 1.0049,                0.55742,                0.53386,                0.48161,                0.15285,                 2.4532,                 1.4743,                0.98654,              0.0099663,              0.0099663,              0.0099663
                     36,                 2.5627,                 1.4981,                 1.0012,                0.59113,                0.53272,                0.51519,                0.17009,                 2.4011,                 1.3869,                0.98199,              0.0099654,              0.0099654,              0.0099654
                     37,                 2.5978,                 1.4974,                0.99986,                 0.5046,                0.44426,                0.40945,                0.11953,                 2.6846,                 1.5108,                 1.0251,              0.0099644,              0.0099644,              0.0099644
                     38,                 2.5543,                  1.472,                 1.0037,                0.43442,                0.36265,                0.31436,                0.09034,                  2.792,                 1.8141,                  1.037,              0.0099634,              0.0099634,              0.0099634
                     39,                    2.6,                 1.4697,                0.99826,                0.49003,                0.48341,                 0.3987,                0.11283,                 2.7298,                 1.4743,                 1.0164,              0.0099624,              0.0099624,              0.0099624
                     40,                 2.5821,                 1.4757,                 1.0028,                0.59373,                0.52114,                0.50992,                  0.168,                 2.4505,                 1.4095,                0.99213,              0.0099614,              0.0099614,              0.0099614
                     41,                 2.5659,                 1.4621,                  1.002,                0.52182,                0.46314,                0.43078,                0.13348,                 2.5567,                 1.5094,                 1.0119,              0.0099604,              0.0099604,              0.0099604
                     42,                 2.5619,                 1.4502,                0.98754,                0.57161,                0.48827,                0.46286,                0.13299,                 2.6661,                  1.462,                 1.0135,              0.0099594,              0.0099594,              0.0099594
                     43,                 2.5141,                 1.4215,                 0.9811,                0.61532,                0.50884,                0.49714,                0.15789,                  2.438,                  1.445,                0.98108,              0.0099584,              0.0099584,              0.0099584
                     44,                 2.5437,                 1.4446,                0.99507,                0.62308,                0.55329,                0.53372,                0.17071,                 2.4456,                 1.3895,                0.97964,              0.0099574,              0.0099574,              0.0099574
                     45,                 2.4878,                 1.4267,                0.98877,                0.65662,                0.56156,                0.57354,                0.19731,                 2.3671,                 1.2973,                0.97272,              0.0099564,              0.0099564,              0.0099564
                     46,                 2.5298,                 1.4288,                0.99652,                0.60663,                0.48868,                0.49131,                0.15007,                 2.6249,                 1.4011,                 1.0124,              0.0099555,              0.0099555,              0.0099555
                     47,                 2.4917,                 1.4202,                0.99192,                0.62913,                 0.5389,                0.54175,                0.18037,                 2.3508,                 1.3103,                0.96952,              0.0099545,              0.0099545,              0.0099545
                     48,                  2.482,                 1.4033,                0.98284,                0.50759,                0.48868,                0.42026,                0.12087,                 2.6244,                 1.4404,                 1.0095,              0.0099535,              0.0099535,              0.0099535
                     49,                 2.4572,                 1.4008,                0.98589,                0.62588,                0.54634,                0.55249,                 0.1873,                 2.3529,                 1.3104,                0.96679,              0.0099525,              0.0099525,              0.0099525
                     50,                 2.4463,                 1.3792,                0.97854,                0.62277,                 0.5395,                0.53386,                0.17711,                 2.3915,                  1.311,                0.97284,              0.0099515,              0.0099515,              0.0099515
                     51,                 2.4537,                 1.3686,                0.97459,                0.46494,                0.42386,                0.37662,                0.11235,                 2.6529,                 1.6563,                  1.032,              0.0099505,              0.0099505,              0.0099505
                     52,                  2.452,                 1.3841,                0.98077,                0.51023,                0.46511,                0.42499,                0.11552,                 2.7744,                 1.4274,                 1.0287,              0.0099495,              0.0099495,              0.0099495
                     53,                 2.4693,                 1.3671,                0.98261,                 0.5523,                0.50057,                0.45726,                 0.1397,                 2.5766,                 1.4372,                 1.0088,              0.0099485,              0.0099485,              0.0099485
                     54,                 2.4135,                 1.3533,                0.97314,                0.63962,                0.58477,                0.56354,                0.19422,                 2.2772,                 1.3433,                0.95403,              0.0099475,              0.0099475,              0.0099475
                     55,                 2.4707,                 1.3662,                0.98364,                0.67371,                0.57624,                0.59058,                0.20788,                 2.3123,                 1.2504,                0.96313,              0.0099465,              0.0099465,              0.0099465
                     56,                 2.4592,                 1.3696,                0.98086,                0.64332,                0.55991,                0.54904,                0.17641,                 2.4971,                 1.4067,                0.99206,              0.0099456,              0.0099456,              0.0099456
                     57,                 2.4489,                 1.3674,                0.97726,                0.51654,                0.42644,                0.37259,                0.08822,                  2.992,                 1.5279,                 1.0703,              0.0099446,              0.0099446,              0.0099446
                     58,                 2.4395,                 1.3595,                0.97211,                0.65886,                0.55825,                0.57699,                0.20025,                 2.3609,                  1.301,                0.96652,              0.0099436,              0.0099436,              0.0099436
                     59,                 2.4333,                 1.3577,                0.97469,                0.65519,                0.58048,                0.59297,                0.20535,                   2.28,                  1.262,                0.95725,              0.0099426,              0.0099426,              0.0099426
                     60,                 2.4287,                 1.3319,                0.96778,                0.64527,                0.57986,                0.57704,                0.20544,                 2.2789,                 1.2731,                0.95991,              0.0099416,              0.0099416,              0.0099416
                     61,                 2.4043,                 1.3387,                0.96917,                0.64928,                 0.5811,                0.59284,                0.20914,                 2.2996,                 1.2734,                0.95409,              0.0099406,              0.0099406,              0.0099406
                     62,                 2.4161,                  1.334,                0.97861,                0.68043,                0.58066,                0.60507,                0.21793,                 2.2299,                 1.2177,                0.94847,              0.0099396,              0.0099396,              0.0099396
                     63,                 2.4114,                 1.3134,                0.97305,                0.46154,                0.41585,                0.34436,                0.08037,                 2.9865,                 1.5277,                 1.0546,              0.0099386,              0.0099386,              0.0099386
                     64,                 2.4291,                 1.3334,                0.97159,                0.66953,                0.60132,                 0.6087,                0.21334,                 2.2786,                 1.2224,                0.95408,              0.0099376,              0.0099376,              0.0099376
                     65,                 2.4083,                 1.3144,                0.97283,                0.63218,                0.53975,                0.52255,                 0.1598,                 2.5249,                 1.3202,                0.99617,              0.0099366,              0.0099366,              0.0099366
                     66,                 2.3517,                  1.304,                0.96743,                 0.6695,                 0.5963,                0.60869,                0.21941,                 2.2242,                 1.2037,                0.94764,              0.0099357,              0.0099357,              0.0099357
                     67,                 2.3981,                 1.3177,                 0.9688,                0.69292,                0.59361,                0.62543,                  0.236,                 2.1938,                 1.2254,                0.94579,              0.0099347,              0.0099347,              0.0099347
                     68,                 2.3741,                 1.3148,                0.96625,                0.66082,                0.57564,                0.59222,                0.21348,                 2.2426,                 1.2517,                0.94931,              0.0099337,              0.0099337,              0.0099337
                     69,                 2.3911,                 1.3134,                0.96524,                0.66554,                0.57477,                0.59404,                0.21356,                 2.2736,                 1.2256,                0.95138,              0.0099327,              0.0099327,              0.0099327
                     70,                  2.382,                 1.3058,                0.96937,                0.70356,                0.62432,                0.64243,                0.24042,                 2.1865,                 1.1887,                 0.9429,              0.0099317,              0.0099317,              0.0099317
                     71,                 2.3351,                 1.2788,                0.97036,                0.69189,                0.61428,                0.62708,                0.23413,                 2.1866,                 1.1735,                0.93895,              0.0099307,              0.0099307,              0.0099307
                     72,                 2.3893,                 1.3016,                0.96745,                0.67282,                0.57593,                0.59771,                0.21321,                 2.2642,                 1.2417,                0.95574,              0.0099297,              0.0099297,              0.0099297
                     73,                 2.3385,                 1.2693,                0.94958,                0.61281,                0.51318,                0.50923,                0.16019,                 2.5083,                 1.3325,                 0.9892,              0.0099287,              0.0099287,              0.0099287
                     74,                 2.3641,                 1.2876,                0.96433,                0.68509,                0.60612,                0.62913,                0.24233,                 2.1465,                 1.1621,                0.93788,              0.0099277,              0.0099277,              0.0099277
                     75,                 2.3504,                 1.2839,                0.96344,                0.69129,                0.60327,                0.62038,                0.22831,                 2.2038,                 1.2013,                0.94473,              0.0099267,              0.0099267,              0.0099267
                     76,                 2.3405,                 1.2566,                0.95899,                0.67811,                 0.5872,                 0.6136,                0.22909,                 2.1894,                 1.2105,                0.93901,              0.0099258,              0.0099258,              0.0099258
                     77,                 2.3307,                 1.2798,                0.96151,                0.70213,                0.60684,                0.63954,                0.24497,                 2.1616,                 1.1796,                0.93849,              0.0099248,              0.0099248,              0.0099248
                     78,                 2.3549,                 1.2922,                0.96214,                0.63579,                0.56787,                0.56158,                0.18101,                 2.3954,                 1.2405,                0.96295,              0.0099238,              0.0099238,              0.0099238
                     79,                  2.339,                 1.2899,                0.96602,                0.69759,                0.60746,                0.62969,                0.23378,                  2.191,                 1.1945,                0.93777,              0.0099228,              0.0099228,              0.0099228
                     80,                 2.3416,                 1.2699,                0.96287,                0.64846,                0.58327,                0.58086,                0.20052,                 2.3377,                  1.231,                0.96117,              0.0099218,              0.0099218,              0.0099218
                     81,                 2.3246,                 1.2673,                0.96322,                0.69584,                0.62731,                0.64736,                0.24497,                 2.1437,                 1.1633,                0.93144,              0.0099208,              0.0099208,              0.0099208
                     82,                 2.3783,                 1.2807,                0.95716,                0.69323,                0.61501,                0.64321,                0.24115,                 2.1548,                 1.1783,                0.93635,              0.0099198,              0.0099198,              0.0099198
                     83,                 2.3072,                 1.2417,                0.95917,                0.69707,                0.58751,                0.63355,                0.23666,                 2.1877,                 1.1749,                0.93739,              0.0099188,              0.0099188,              0.0099188
                     84,                 2.2998,                 1.2384,                0.96072,                0.71878,                0.63047,                0.66407,                0.25454,                 2.1339,                 1.1351,                0.92917,              0.0099178,              0.0099178,              0.0099178
                     85,                 2.3027,                 1.2382,                0.95045,                 0.7018,                0.59589,                0.63538,                0.24357,                 2.1467,                 1.1781,                0.93552,              0.0099168,              0.0099168,              0.0099168
                     86,                 2.2938,                 1.2321,                0.95295,                0.70707,                0.62338,                0.64668,                0.24299,                 2.1495,                 1.1698,                0.93242,              0.0099159,              0.0099159,              0.0099159
                     87,                 2.3017,                 1.2485,                0.95471,                   0.71,                0.60999,                0.63847,                0.24077,                 2.1338,                 1.1775,                0.93499,              0.0099149,              0.0099149,              0.0099149
                     88,                  2.294,                 1.2447,                0.95028,                0.69079,                 0.6095,                0.64035,                 0.2489,                  2.116,                 1.1531,                0.92821,              0.0099139,              0.0099139,              0.0099139
                     89,                 2.2979,                 1.2351,                 0.9526,                0.70179,                0.60581,                0.64005,                0.24325,                 2.1802,                 1.1766,                0.94352,              0.0099129,              0.0099129,              0.0099129
                     90,                  2.265,                 1.2223,                0.94233,                0.67711,                0.61811,                0.62562,                0.23067,                 2.1942,                 1.1704,                0.93947,              0.0099119,              0.0099119,              0.0099119
                     91,                 2.2873,                 1.2168,                0.95389,                0.68683,                0.59426,                0.63178,                0.23691,                 2.1796,                 1.1535,                 0.9384,              0.0099109,              0.0099109,              0.0099109
                     92,                 2.2585,                 1.2095,                0.95466,                0.71894,                 0.6115,                0.63705,                0.22104,                 2.3123,                 1.2132,                0.95221,              0.0099099,              0.0099099,              0.0099099
                     93,                 2.2848,                 1.2347,                0.95532,                0.71589,                0.61491,                0.64526,                0.23905,                 2.2199,                 1.1529,                0.94081,              0.0099089,              0.0099089,              0.0099089
                     94,                 2.2416,                 1.2025,                0.94774,                0.69676,                0.61569,                0.64403,                 0.2437,                 2.1728,                 1.1576,                0.93738,              0.0099079,              0.0099079,              0.0099079
                     95,                 2.2859,                 1.2232,                 0.9532,                0.66512,                0.58131,                0.60851,                  0.223,                 2.2465,                  1.207,                0.95047,              0.0099069,              0.0099069,              0.0099069
                     96,                  2.271,                 1.2272,                0.94224,                0.70949,                0.63879,                0.65641,                0.25007,                 2.1136,                 1.1285,                0.92692,               0.009906,               0.009906,               0.009906
                     97,                 2.3078,                 1.2058,                0.94964,                0.70621,                 0.6453,                0.66927,                0.26457,                 2.0886,                 1.1247,                0.92414,               0.009905,               0.009905,               0.009905
                     98,                  2.243,                 1.1921,                0.94123,                0.72881,                0.64571,                0.68039,                0.27321,                 2.0471,                 1.0962,                0.92052,               0.009904,               0.009904,               0.009904
                     99,                 2.2487,                 1.2056,                0.94243,                 0.7238,                0.60983,                0.64833,                0.24256,                 2.1929,                 1.1639,                0.93852,               0.009903,               0.009903,               0.009903
                    100,                 2.2165,                 1.1904,                0.93837,                0.71586,                0.63343,                0.66345,                 0.2542,                 2.1017,                 1.1218,                0.92397,               0.009902,               0.009902,               0.009902
                    101,                 2.2532,                 1.2184,                0.94903,                0.68546,                0.62121,                0.63566,                0.23174,                 2.2213,                  1.146,                0.93959,               0.009901,               0.009901,               0.009901
                    102,                 2.2549,                 1.2004,                0.94191,                0.75136,                0.64416,                0.69424,                0.27672,                 2.0892,                 1.1065,                0.92191,                 0.0099,                 0.0099,                 0.0099
                    103,                 2.2504,                 1.2071,                0.95372,                 0.7539,                 0.6581,                0.70352,                0.28115,                 2.0619,                 1.0762,                0.92024,               0.009899,               0.009899,               0.009899
                    104,                 2.2227,                 1.1759,                0.94002,                0.67321,                0.60912,                0.63027,                0.22602,                 2.2436,                 1.1525,                0.93965,               0.009898,               0.009898,               0.009898
                    105,                 2.2343,                 1.1948,                0.95441,                0.70809,                0.64406,                0.67061,                0.25683,                 2.0969,                 1.1062,                0.91998,               0.009897,               0.009897,               0.009897
                    106,                 2.2412,                 1.2003,                0.94227,                0.72511,                0.65274,                0.68437,                0.27132,                 2.0693,                 1.0856,                0.92007,              0.0098961,              0.0098961,              0.0098961
                    107,                 2.1848,                 1.1654,                0.94606,                 0.7399,                0.65626,                 0.6907,                 0.2781,                 2.0468,                 1.0861,                0.91822,              0.0098951,              0.0098951,              0.0098951
                    108,                 2.2148,                 1.1949,                0.94245,                0.70829,                0.65274,                0.67098,                0.26358,                 2.0826,                 1.1313,                0.92384,              0.0098941,              0.0098941,              0.0098941
                    109,                 2.2324,                 1.2044,                0.94405,                0.70729,                0.63362,                0.66448,                0.25328,                 2.1434,                 1.1296,                0.92891,              0.0098931,              0.0098931,              0.0098931
                    110,                 2.2378,                 1.1902,                0.94476,                0.75349,                0.64904,                0.70212,                0.28587,                 2.0364,                 1.0714,                0.91666,              0.0098921,              0.0098921,              0.0098921
                    111,                 2.2306,                 1.1865,                0.93242,                0.69615,                0.62625,                0.66185,                0.25722,                  2.125,                 1.1564,                0.92836,              0.0098911,              0.0098911,              0.0098911
                    112,                 2.2061,                 1.1886,                0.94587,                0.74641,                0.67158,                0.70829,                 0.2859,                 2.0147,                 1.0786,                0.90918,              0.0098901,              0.0098901,              0.0098901
                    113,                 2.2171,                 1.1979,                0.93963,                0.73811,                0.63724,                0.67274,                0.26289,                 2.0961,                 1.1223,                0.92017,              0.0098891,              0.0098891,              0.0098891
                    114,                 2.2033,                 1.1747,                0.94482,                0.74702,                0.67807,                0.70177,                0.28062,                 2.0124,                 1.0761,                0.91062,              0.0098881,              0.0098881,              0.0098881
                    115,                 2.2412,                 1.1779,                0.93751,                0.74592,                0.67194,                0.70485,                0.28114,                 2.0251,                 1.0537,                0.91013,              0.0098871,              0.0098871,              0.0098871
                    116,                 2.2091,                 1.1791,                0.93996,                0.65712,                 0.5749,                 0.5812,                0.18224,                 2.4752,                 1.1879,                0.96295,              0.0098861,              0.0098861,              0.0098861
                    117,                 2.2017,                 1.1712,                0.94674,                0.71326,                0.64933,                0.67913,                0.26062,                 2.0984,                 1.0911,                  0.923,              0.0098852,              0.0098852,              0.0098852
                    118,                 2.1985,                 1.1693,                0.93798,                0.74652,                0.67032,                0.70833,                0.28821,                 2.0317,                 1.0536,                  0.912,              0.0098842,              0.0098842,              0.0098842
                    119,                 2.2056,                 1.1693,                0.93967,                0.75307,                0.65554,                0.70302,                0.28163,                 2.0542,                 1.0675,                0.91966,              0.0098832,              0.0098832,              0.0098832
                    120,                   2.21,                 1.1666,                0.94399,                0.75977,                0.64809,                0.70005,                0.27668,                 2.0639,                  1.073,                0.91703,              0.0098822,              0.0098822,              0.0098822
                    121,                 2.1968,                 1.1569,                 0.9311,                0.74374,                 0.6595,                0.70088,                0.28374,                 2.0119,                 1.0687,                0.91269,              0.0098812,              0.0098812,              0.0098812
                    122,                 2.1897,                 1.1613,                0.93204,                 0.5866,                0.53468,                0.51186,                0.14544,                 2.6932,                 1.2768,                0.99819,              0.0098802,              0.0098802,              0.0098802
                    123,                 2.1856,                 1.1508,                0.94164,                0.74678,                0.66381,                0.70878,                0.28851,                 2.0182,                 1.0655,                0.91114,              0.0098792,              0.0098792,              0.0098792
                    124,                 2.1408,                 1.1417,                0.94391,                0.73517,                0.65523,                 0.6938,                0.27949,                 2.0365,                 1.0566,                 0.9159,              0.0098782,              0.0098782,              0.0098782
                    125,                 2.1854,                 1.1413,                0.93689,                0.75597,                0.66389,                0.70596,                0.27249,                 2.1267,                 1.0613,                0.92147,              0.0098772,              0.0098772,              0.0098772
                    126,                 2.1591,                 1.1552,                0.93804,                 0.4663,                 0.3885,                0.33977,                  0.082,                 3.0343,                 1.6123,                 1.0612,              0.0098763,              0.0098763,              0.0098763
                    127,                 2.1763,                 1.1521,                0.92661,                0.74428,                0.67729,                0.71174,                0.29433,                 1.9942,                 1.0432,                0.90869,              0.0098753,              0.0098753,              0.0098753
                    128,                 2.1306,                 1.1301,                0.93435,                0.74823,                0.67654,                0.71165,                0.29356,                  2.001,                 1.0391,                0.91272,              0.0098743,              0.0098743,              0.0098743
                    129,                 2.1553,                 1.1369,                0.93507,                0.73499,                0.66319,                 0.7004,                0.27419,                 2.0603,                 1.0591,                0.91676,              0.0098733,              0.0098733,              0.0098733
                    130,                 2.1746,                 1.1507,                0.93188,                0.75139,                0.68053,                0.71805,                0.29769,                 1.9836,                 1.0524,                0.90927,              0.0098723,              0.0098723,              0.0098723
                    131,                 2.1702,                 1.1329,                0.93395,                0.75479,                0.68099,                0.71826,                0.29471,                 1.9953,                 1.0569,                0.91112,              0.0098713,              0.0098713,              0.0098713
                    132,                 2.1789,                 1.1475,                0.93341,                0.75097,                 0.6788,                0.71658,                 0.2933,                 2.0058,                 1.0519,                0.91105,              0.0098703,              0.0098703,              0.0098703
