                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 3.1905,                 2.6724,                 1.1378,                0.03902,                0.08321,                0.02248,                0.00497,                 3.4267,                 4.3572,                  1.258,              0.0098812,              0.0098812,              0.0098812
                     14,                 3.1369,                 2.6091,                 1.1294,                0.19533,                0.07953,                0.01818,                0.00469,                 3.1038,                 2.9458,                 1.1591,              0.0098713,              0.0098713,              0.0098713
                     15,                 3.0481,                 2.5186,                 1.1114,                0.23367,                0.09215,                0.05548,                0.01693,                  2.823,                 2.4709,                  1.095,              0.0098614,              0.0098614,              0.0098614
                     16,                 3.0673,                 2.4593,                 1.1005,                0.09954,                0.12503,                0.05563,                 0.0155,                 3.0781,                 3.4776,                  1.127,              0.0098515,              0.0098515,              0.0098515
                     17,                 2.9617,                 2.3934,                 1.0908,                0.07941,                0.08873,                0.04065,                 0.0095,                  3.652,                 2.9058,                 1.2798,              0.0098416,              0.0098416,              0.0098416
                     18,                 2.9641,                 2.3721,                 1.0809,                0.28574,                 0.1446,                0.08917,                0.02763,                 2.9779,                 3.2062,                 1.1105,              0.0098317,              0.0098317,              0.0098317
                     19,                 2.9468,                 2.3151,                 1.0777,                0.31872,                0.14763,                0.12208,                0.03928,                  2.699,                  2.142,                 1.0565,              0.0098218,              0.0098218,              0.0098218
                     20,                 2.8653,                 2.2637,                 1.0703,                0.26738,                0.20466,                0.10196,                0.03075,                 2.8072,                 2.2959,                 1.0709,              0.0098119,              0.0098119,              0.0098119
                     21,                 2.8395,                 2.2054,                 1.0633,                0.13776,                0.17696,                0.11232,                0.03471,                 2.8697,                 2.2201,                 1.0853,               0.009802,               0.009802,               0.009802
                     22,                  2.843,                  2.178,                  1.053,                0.33412,                0.16313,                 0.1325,                0.03439,                 3.0481,                  2.098,                 1.1144,              0.0097921,              0.0097921,              0.0097921
                     23,                 2.8296,                 2.1707,                 1.0512,                0.18887,                0.17027,                0.12149,                0.03909,                  2.809,                 2.2185,                 1.0714,              0.0097822,              0.0097822,              0.0097822
                     24,                 2.7897,                 2.0926,                 1.0439,                0.23151,                0.23971,                0.18389,                 0.0581,                 2.6633,                 1.9974,                  1.043,              0.0097723,              0.0097723,              0.0097723
                     25,                 2.7898,                 2.0453,                 1.0577,                0.32229,                0.14257,                0.11491,                 0.0295,                 3.1696,                 2.4131,                 1.1794,              0.0097624,              0.0097624,              0.0097624
                     26,                 2.7183,                 1.9854,                 1.0341,                0.20124,                 0.2017,                0.17078,                0.05831,                 2.6768,                 2.0592,                 1.0399,              0.0097525,              0.0097525,              0.0097525
                     27,                 2.6915,                  1.935,                 1.0409,                0.20588,                0.21634,                0.17156,                0.05089,                 2.8213,                 2.1645,                 1.0629,              0.0097426,              0.0097426,              0.0097426
                     28,                 2.7133,                  1.929,                 1.0448,                0.21111,                 0.2697,                0.21568,                0.06975,                 2.5543,                 1.8007,                 1.0222,              0.0097327,              0.0097327,              0.0097327
                     29,                 2.6911,                 1.8916,                 1.0313,                0.32108,                0.13162,                0.09696,                0.02184,                  3.244,                  2.168,                 1.1119,              0.0097228,              0.0097228,              0.0097228
                     30,                 2.6707,                 1.8586,                 1.0268,                0.23468,                0.29634,                0.22482,                0.07881,                 2.4795,                 1.8775,                 1.0054,              0.0097129,              0.0097129,              0.0097129
                     31,                 2.6567,                 1.8616,                 1.0264,                0.26566,                0.28052,                0.24217,                0.08893,                 2.4461,                 1.7872,                 1.0065,               0.009703,               0.009703,               0.009703
                     32,                 2.5981,                 1.8141,                 1.0143,                0.24315,                0.26651,                0.21987,                0.08053,                 2.4288,                  1.926,                 1.0012,              0.0096931,              0.0096931,              0.0096931
                     33,                 2.6055,                 1.7961,                 1.0133,                0.20579,                0.23019,                 0.1534,                0.04808,                 2.8536,                 2.0503,                 1.0753,              0.0096832,              0.0096832,              0.0096832
                     34,                  2.596,                 1.8166,                 1.0231,                0.26849,                0.27863,                0.24603,                 0.0876,                 2.5129,                 1.6997,                 1.0108,              0.0096733,              0.0096733,              0.0096733
                     35,                 2.6122,                 1.7804,                  1.016,                0.32046,                 0.3181,                0.29432,                0.11367,                 2.3509,                 1.6223,                0.98349,              0.0096634,              0.0096634,              0.0096634
                     36,                 2.5594,                 1.7744,                 1.0127,                 0.3067,                0.30189,                0.25202,                0.08848,                 2.5086,                  1.699,                 1.0111,              0.0096535,              0.0096535,              0.0096535
                     37,                 2.5475,                 1.7623,                 1.0064,                0.24587,                0.27401,                0.22269,                0.07168,                 2.5415,                 1.7239,                 1.0123,              0.0096436,              0.0096436,              0.0096436
                     38,                  2.539,                 1.7277,                 1.0154,                0.36809,                0.32539,                0.31886,                0.12721,                 2.4508,                 1.6687,                0.99482,              0.0096337,              0.0096337,              0.0096337
                     39,                 2.5322,                 1.7164,                 1.0015,                0.35592,                 0.3514,                 0.3295,                 0.1281,                 2.3747,                 1.6047,                0.98705,              0.0096238,              0.0096238,              0.0096238
                     40,                 2.5613,                 1.7186,                 1.0162,                0.27763,                0.28061,                0.23604,                 0.0808,                 2.5495,                  1.715,                 1.0223,              0.0096139,              0.0096139,              0.0096139
                     41,                 2.5312,                 1.7149,                 1.0098,                0.34976,                0.27819,                0.28835,                0.11038,                 2.4766,                 1.6601,                 1.0025,               0.009604,               0.009604,               0.009604
                     42,                 2.5121,                 1.6921,                0.99511,                 0.2971,                0.31362,                0.27535,                0.10148,                 2.3997,                 1.6202,                0.99086,              0.0095941,              0.0095941,              0.0095941
                     43,                 2.5066,                 1.6621,                 0.9968,                0.38498,                0.30027,                0.30441,                0.11111,                 2.4609,                  1.656,                0.99766,              0.0095842,              0.0095842,              0.0095842
                     44,                 2.5332,                 1.6667,                 1.0049,                0.35672,                0.29958,                 0.3005,                0.09781,                 2.7583,                 1.7333,                 1.0544,              0.0095743,              0.0095743,              0.0095743
                     45,                 2.4732,                 1.6573,                 1.0021,                0.38859,                0.33516,                0.33663,                0.13197,                 2.2745,                   1.51,                0.97231,              0.0095644,              0.0095644,              0.0095644
                     46,                 2.5021,                 1.6764,                  1.003,                0.35464,                0.33249,                0.33336,                0.12491,                 2.3828,                 1.6137,                0.98957,              0.0095545,              0.0095545,              0.0095545
                     47,                 2.4655,                 1.6493,                 1.0023,                0.26647,                0.21825,                0.19259,                 0.0682,                 2.5883,                 2.0366,                 1.0239,              0.0095446,              0.0095446,              0.0095446
                     48,                 2.4376,                 1.6198,                0.99062,                0.30375,                0.27841,                0.24206,                0.08492,                 2.6683,                 1.7717,                 1.0279,              0.0095347,              0.0095347,              0.0095347
                     49,                  2.445,                  1.622,                0.99792,                0.43085,                0.28693,                 0.3291,                0.13118,                 2.3644,                 1.8576,                 0.9854,              0.0095248,              0.0095248,              0.0095248
                     50,                 2.4126,                 1.5879,                0.98262,                0.38002,                 0.3468,                0.35186,                0.14173,                 2.2866,                 1.5515,                0.97185,              0.0095149,              0.0095149,              0.0095149
                     51,                 2.4172,                 1.5759,                0.98281,                0.40548,                0.36282,                0.38491,                0.16378,                 2.2195,                 1.5008,                0.95978,               0.009505,               0.009505,               0.009505
                     52,                 2.4337,                 1.5757,                0.98579,                0.35166,                0.30785,                0.31264,                0.10387,                 2.4906,                 1.5949,                0.99946,              0.0094951,              0.0094951,              0.0094951
                     53,                  2.408,                 1.5691,                 0.9877,                0.41218,                 0.3594,                0.38707,                0.16029,                 2.2517,                 1.4832,                0.96548,              0.0094852,              0.0094852,              0.0094852
                     54,                 2.3804,                 1.5628,                0.98467,                0.35569,                0.35276,                0.33937,                0.11474,                 2.4166,                 1.5318,                0.99208,              0.0094753,              0.0094753,              0.0094753
                     55,                 2.4326,                 1.5655,                0.98441,                0.40772,                0.36808,                0.37011,                0.13467,                 2.4132,                  1.548,                0.99162,              0.0094654,              0.0094654,              0.0094654
                     56,                 2.4127,                   1.56,                0.98795,                0.41166,                0.38501,                0.40178,                0.16579,                 2.2104,                 1.4884,                0.95425,              0.0094555,              0.0094555,              0.0094555
                     57,                  2.409,                 1.5465,                 0.9818,                0.38402,                0.31943,                0.34104,                0.12439,                 2.4504,                 1.5672,                0.99216,              0.0094456,              0.0094456,              0.0094456
                     58,                  2.371,                 1.5409,                0.97874,                0.39491,                0.30447,                0.32788,                0.12567,                 2.4416,                 1.6202,                0.99572,              0.0094357,              0.0094357,              0.0094357
                     59,                 2.3957,                 1.5433,                0.98267,                0.43718,                0.36707,                0.40046,                0.17481,                 2.1843,                 1.4026,                0.94867,              0.0094258,              0.0094258,              0.0094258
                     60,                 2.3665,                 1.5155,                0.97278,                0.41924,                0.41875,                0.42427,                0.17267,                  2.227,                 1.4244,                0.95576,              0.0094159,              0.0094159,              0.0094159
                     61,                 2.3732,                 1.5294,                0.97458,                0.40738,                0.31894,                 0.3416,                0.12825,                 2.3806,                 1.5483,                0.98948,               0.009406,               0.009406,               0.009406
                     62,                 2.3537,                 1.5193,                0.97679,                0.41709,                0.39721,                0.41002,                0.17452,                 2.1995,                 1.4141,                 0.9531,              0.0093961,              0.0093961,              0.0093961
                     63,                 2.3645,                 1.4959,                0.97941,                0.35809,                0.26522,                0.24443,                0.07299,                 2.8016,                 1.8197,                 1.0534,              0.0093862,              0.0093862,              0.0093862
                     64,                 2.3729,                 1.5219,                0.97555,                0.44469,                0.38583,                0.41833,                0.18137,                 2.1753,                 1.4142,                0.95187,              0.0093763,              0.0093763,              0.0093763
                     65,                 2.3656,                 1.4949,                0.97861,                0.45325,                0.36771,                0.41168,                  0.158,                 2.2751,                 1.4183,                0.96922,              0.0093664,              0.0093664,              0.0093664
                     66,                 2.3108,                 1.4818,                0.97441,                0.45276,                0.42228,                 0.4388,                 0.1921,                 2.1755,                 1.3703,                0.95648,              0.0093565,              0.0093565,              0.0093565
                     67,                  2.351,                 1.4762,                0.97362,                0.44038,                0.39699,                0.43513,                 0.1789,                 2.2198,                 1.3583,                0.95562,              0.0093466,              0.0093466,              0.0093466
                     68,                 2.3511,                 1.4948,                0.97374,                0.44617,                0.39558,                0.43746,                0.19524,                 2.1554,                 1.3613,                0.94737,              0.0093367,              0.0093367,              0.0093367
                     69,                 2.3499,                 1.4751,                0.97207,                0.42767,                0.37922,                0.41532,                 0.1814,                 2.1486,                 1.3573,                0.94522,              0.0093268,              0.0093268,              0.0093268
                     70,                 2.3456,                 1.4697,                0.97181,                 0.4485,                0.40899,                0.43411,                0.19603,                 2.1549,                 1.3489,                0.94756,              0.0093169,              0.0093169,              0.0093169
                     71,                 2.2915,                 1.4373,                0.96641,                0.46578,                0.42203,                0.45282,                0.19982,                 2.1107,                 1.3092,                0.94128,               0.009307,               0.009307,               0.009307
                     72,                 2.3278,                 1.4599,                0.96613,                 0.4358,                0.38596,                0.42028,                0.18194,                 2.1752,                  1.385,                0.95382,              0.0092971,              0.0092971,              0.0092971
                     73,                 2.2879,                 1.4293,                 0.9558,                0.38518,                0.38037,                0.39326,                0.15879,                 2.3036,                 1.4282,                0.97069,              0.0092872,              0.0092872,              0.0092872
                     74,                  2.323,                 1.4654,                0.96808,                0.44132,                 0.3983,                0.43959,                0.19393,                 2.1006,                  1.331,                0.93888,              0.0092773,              0.0092773,              0.0092773
                     75,                 2.3212,                 1.4534,                0.97111,                0.41947,                0.39863,                 0.4171,                0.15692,                   2.28,                 1.3546,                0.96575,              0.0092674,              0.0092674,              0.0092674
                     76,                 2.2761,                 1.4088,                0.96369,                0.46822,                0.43441,                0.46753,                0.22084,                  2.084,                 1.3042,                0.93754,              0.0092575,              0.0092575,              0.0092575
                     77,                 2.2898,                 1.4337,                0.96605,                 0.4556,                0.42213,                0.44482,                0.19649,                 2.1645,                 1.3432,                0.94981,              0.0092476,              0.0092476,              0.0092476
                     78,                 2.3111,                 1.4357,                0.97468,                0.41474,                0.38056,                0.39242,                0.15595,                 2.2786,                 1.4319,                0.97219,              0.0092377,              0.0092377,              0.0092377
                     79,                 2.2868,                 1.4419,                0.96388,                0.46876,                0.41499,                0.45964,                 0.2101,                 2.0921,                 1.2782,                0.93572,              0.0092278,              0.0092278,              0.0092278
                     80,                 2.3033,                 1.4105,                 0.9676,                 0.4723,                0.41722,                0.46132,                0.20224,                 2.1046,                 1.2958,                0.93582,              0.0092179,              0.0092179,              0.0092179
                     81,                 2.2709,                 1.4136,                0.96649,                0.43864,                0.37979,                0.41684,                0.18636,                   2.14,                 1.4102,                0.94614,               0.009208,               0.009208,               0.009208
                     82,                 2.3121,                 1.4226,                0.96562,                0.45301,                0.43654,                0.45243,                0.17781,                 2.1593,                  1.345,                0.94296,              0.0091981,              0.0091981,              0.0091981
                     83,                 2.2573,                 1.3749,                0.96069,                0.43447,                0.41764,                0.43834,                0.17782,                 2.2969,                 1.3972,                0.96479,              0.0091882,              0.0091882,              0.0091882
                     84,                 2.2484,                 1.3795,                0.95963,                0.49803,                0.46887,                0.49162,                0.20689,                 2.1657,                 1.2457,                 0.9448,              0.0091783,              0.0091783,              0.0091783
                     85,                 2.2669,                 1.3846,                0.95717,                0.46042,                0.44217,                0.46871,                0.21793,                 2.0372,                 1.2626,                0.92782,              0.0091684,              0.0091684,              0.0091684
                     86,                 2.2391,                  1.356,                0.95612,                0.45236,                0.45754,                0.47464,                0.22015,                 2.0418,                  1.232,                 0.9304,              0.0091585,              0.0091585,              0.0091585
                     87,                 2.2454,                 1.3706,                0.95723,                 0.4442,                0.43353,                0.46293,                0.21343,                 2.0932,                 1.3154,                0.93351,              0.0091486,              0.0091486,              0.0091486
                     88,                 2.2336,                 1.3678,                0.95084,                0.51097,                0.44517,                0.49145,                0.22677,                 2.0558,                 1.2429,                0.93072,              0.0091387,              0.0091387,              0.0091387
                     89,                 2.2609,                 1.3808,                 0.9569,                0.47325,                 0.4503,                0.47987,                0.21429,                 2.0696,                 1.2549,                0.93294,              0.0091288,              0.0091288,              0.0091288
                     90,                 2.2057,                  1.347,                0.94352,                0.47147,                0.39913,                0.44714,                0.16903,                 2.2311,                 1.2907,                0.95442,              0.0091189,              0.0091189,              0.0091189
                     91,                 2.2019,                 1.3547,                0.95256,                0.49886,                0.44237,                0.47956,                0.21259,                 2.0795,                 1.2603,                0.93297,               0.009109,               0.009109,               0.009109
                     92,                 2.1994,                 1.3336,                0.95894,                0.48136,                0.40495,                0.45944,                0.20213,                 2.1364,                 1.2788,                0.94616,              0.0090991,              0.0090991,              0.0090991
                     93,                 2.2293,                 1.3563,                0.95848,                  0.437,                0.38448,                0.41242,                0.17384,                 2.2451,                 1.3799,                0.95976,              0.0090892,              0.0090892,              0.0090892
                     94,                 2.1813,                 1.3165,                0.95222,                0.49494,                0.43381,                0.47077,                0.21504,                 2.1024,                 1.2629,                0.93652,              0.0090793,              0.0090793,              0.0090793
                     95,                 2.2301,                 1.3383,                0.95792,                0.47038,                0.41538,                0.44595,                0.19335,                 2.1534,                 1.2852,                0.94881,              0.0090694,              0.0090694,              0.0090694
                     96,                 2.2158,                 1.3377,                0.94974,                0.48943,                 0.4522,                0.48352,                 0.2132,                 2.1011,                 1.2515,                0.93756,              0.0090595,              0.0090595,              0.0090595
                     97,                 2.2353,                 1.3396,                0.95128,                0.50356,                0.47361,                 0.5041,                0.23501,                 2.0228,                 1.1668,                0.92762,              0.0090496,              0.0090496,              0.0090496
                     98,                 2.1835,                 1.3035,                0.94619,                0.49957,                0.48463,                 0.5093,                0.23977,                 2.0006,                  1.184,                0.92113,              0.0090397,              0.0090397,              0.0090397
                     99,                  2.186,                 1.3006,                0.94501,                0.49187,                 0.4166,                0.45589,                0.18844,                  2.162,                  1.257,                0.94837,              0.0090298,              0.0090298,              0.0090298
                    100,                 2.1746,                 1.2947,                0.94177,                0.46367,                0.43814,                0.45085,                0.18684,                 2.2253,                 1.2808,                0.95003,              0.0090199,              0.0090199,              0.0090199
                    101,                 2.2176,                 1.3219,                0.95535,                0.51142,                0.46668,                 0.5054,                0.23731,                 2.0052,                 1.1692,                0.92289,                0.00901,                0.00901,                0.00901
                    102,                 2.1899,                 1.3075,                0.94089,                0.50754,                 0.4139,                0.46992,                0.21505,                 2.1277,                 1.2764,                0.94141,              0.0090001,              0.0090001,              0.0090001
                    103,                 2.1683,                 1.3134,                0.94891,                0.50957,                0.46067,                0.49758,                0.24345,                   1.97,                  1.194,                0.91844,              0.0089902,              0.0089902,              0.0089902
                    104,                 2.1595,                 1.2801,                0.94001,                0.47866,                0.45267,                0.47744,                0.19965,                 2.1507,                 1.2545,                0.94043,              0.0089803,              0.0089803,              0.0089803
                    105,                 2.2001,                  1.302,                0.95869,                0.51473,                0.47256,                0.51484,                0.24256,                 1.9951,                 1.1493,                0.91911,              0.0089704,              0.0089704,              0.0089704
                    106,                 2.1926,                 1.3105,                0.94837,                0.48999,                  0.458,                 0.4907,                0.21241,                 2.1744,                 1.2169,                0.94743,              0.0089605,              0.0089605,              0.0089605
                    107,                 2.1433,                 1.2687,                0.94932,                0.49863,                0.43627,                0.46978,                0.19238,                 2.2044,                 1.2454,                0.94766,              0.0089506,              0.0089506,              0.0089506
                    108,                 2.1423,                 1.2687,                0.94251,                0.50283,                0.46741,                0.50484,                0.23275,                 2.0544,                 1.1846,                0.92553,              0.0089407,              0.0089407,              0.0089407
                    109,                 2.1763,                 1.2952,                0.94493,                0.50696,                0.43654,                0.47197,                0.21974,                 2.0455,                 1.2224,                0.92746,              0.0089308,              0.0089308,              0.0089308
                    110,                  2.158,                 1.2762,                 0.9468,                0.52523,                0.48816,                0.51989,                0.24987,                 1.9889,                 1.1509,                0.92179,              0.0089209,              0.0089209,              0.0089209
                    111,                 2.1424,                 1.2761,                0.93682,                0.48841,                0.43404,                0.46472,                0.20137,                 2.1255,                 1.2379,                0.94318,               0.008911,               0.008911,               0.008911
                    112,                  2.155,                 1.2497,                0.94947,                0.49655,                0.48194,                0.50609,                0.24522,                 1.9765,                 1.1465,                0.91266,              0.0089011,              0.0089011,              0.0089011
                    113,                 2.1663,                 1.2894,                0.94585,                0.52573,                0.48195,                0.51817,                0.24754,                 2.0004,                 1.1405,                0.91764,              0.0088912,              0.0088912,              0.0088912
                    114,                 2.1415,                 1.2642,                0.94342,                0.47717,                0.43886,                0.46212,                0.20641,                 2.0897,                 1.1996,                0.92934,              0.0088813,              0.0088813,              0.0088813
                    115,                 2.1873,                 1.2845,                 0.9392,                 0.4909,                0.46486,                0.49465,                0.22381,                 2.0614,                 1.2045,                 0.9295,              0.0088714,              0.0088714,              0.0088714
                    116,                 2.1542,                 1.2728,                0.94034,                0.49134,                0.45228,                0.47289,                0.19699,                 2.3299,                 1.2631,                 0.9589,              0.0088615,              0.0088615,              0.0088615
                    117,                 2.1582,                 1.2776,                0.95205,                0.50697,                0.48258,                0.51468,                0.24109,                 2.0289,                 1.1662,                0.92221,              0.0088516,              0.0088516,              0.0088516
                    118,                 2.1355,                 1.2492,                0.93581,                0.52508,                0.47791,                0.52501,                0.25235,                 1.9425,                 1.1515,                0.91438,              0.0088417,              0.0088417,              0.0088417
                    119,                 2.1202,                 1.2482,                0.93532,                 0.5001,                0.47363,                 0.5044,                0.23653,                 2.0143,                 1.1637,                0.92055,              0.0088318,              0.0088318,              0.0088318
                    120,                 2.1592,                 1.2748,                0.94064,                0.51641,                0.46847,                0.49779,                0.22384,                 2.0743,                  1.163,                0.92974,              0.0088219,              0.0088219,              0.0088219
                    121,                 2.1297,                 1.2487,                0.93336,                 0.5232,                 0.4819,                0.51742,                0.23173,                 2.0426,                 1.1417,                0.93148,               0.008812,               0.008812,               0.008812
                    122,                 2.1508,                 1.2525,                0.93462,                0.50649,                0.47883,                0.51278,                0.23363,                 2.0368,                 1.1483,                0.92559,              0.0088021,              0.0088021,              0.0088021
                    123,                 2.1429,                 1.2463,                0.94831,                0.51362,                0.48252,                0.51759,                0.25025,                 1.9585,                 1.1207,                0.91426,              0.0087922,              0.0087922,              0.0087922
                    124,                 2.1167,                 1.2366,                0.94985,                0.53623,                0.47571,                0.52259,                0.25626,                  1.924,                 1.1152,                0.90915,              0.0087823,              0.0087823,              0.0087823
                    125,                 2.1279,                 1.2246,                0.94428,                0.53749,                0.49199,                0.53472,                0.26189,                 1.9461,                 1.0869,                0.91278,              0.0087724,              0.0087724,              0.0087724
                    126,                 2.1119,                 1.2434,                0.94401,                0.52949,                0.49748,                0.52886,                 0.2581,                 1.9694,                  1.117,                0.91625,              0.0087625,              0.0087625,              0.0087625
                    127,                 2.1207,                 1.2318,                0.93182,                0.51153,                0.48235,                 0.5108,                0.23608,                 2.0808,                  1.154,                0.92986,              0.0087526,              0.0087526,              0.0087526
                    128,                 2.0919,                 1.2224,                0.94098,                 0.4988,                0.46329,                0.49271,                0.22976,                 2.1408,                 1.2097,                0.93536,              0.0087427,              0.0087427,              0.0087427
                    129,                 2.0763,                 1.2226,                0.93405,                0.52653,                0.50657,                0.53772,                0.27037,                 1.9027,                 1.1078,                0.90382,              0.0087328,              0.0087328,              0.0087328
                    130,                 2.1146,                 1.2304,                  0.938,                0.52922,                0.47323,                0.51844,                0.24747,                 1.9612,                 1.1085,                0.91191,              0.0087229,              0.0087229,              0.0087229
                    131,                 2.1066,                 1.2141,                 0.9366,                0.53227,                0.48297,                0.52434,                0.25132,                 1.9549,                 1.0994,                0.91551,               0.008713,               0.008713,               0.008713
                    132,                 2.1204,                 1.2288,                0.93744,                 0.5295,                0.48228,                0.53046,                0.26491,                 1.9441,                 1.1027,                0.91298,              0.0087031,              0.0087031,              0.0087031
