                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 3.5395,                 2.5431,                 1.0867,                0.00887,                0.19808,                0.01718,                0.00359,                 4.0203,                 3.4018,                 1.1985,              0.0019604,              0.0019604,              0.0019604
                     12,                 3.4751,                 2.4582,                 1.0722,                 0.1638,                0.06244,                0.02952,                0.00651,                 3.9076,                 2.9854,                 1.1837,              0.0019564,              0.0019564,              0.0019564
                     13,                 3.4156,                 2.3869,                 1.0602,                0.17655,                0.07425,                0.04095,                0.00911,                 3.8239,                 2.8261,                 1.1644,              0.0019525,              0.0019525,              0.0019525
                     14,                 3.3695,                 2.3524,                 1.0514,                0.13863,                0.05996,                0.02771,                 0.0056,                 4.0803,                 2.5903,                 1.2158,              0.0019485,              0.0019485,              0.0019485
                     15,                 3.2957,                 2.2609,                 1.0485,                0.20579,                 0.1743,                0.09474,                   0.02,                 3.5213,                 2.2837,                 1.1002,              0.0019446,              0.0019446,              0.0019446
                     16,                 3.2567,                 2.2242,                 1.0365,                 0.2297,                0.27788,                0.14684,                0.03912,                  3.033,                 1.9955,                 1.0315,              0.0019406,              0.0019406,              0.0019406
                     17,                 3.1722,                  2.159,                 1.0285,                0.22779,                0.27158,                0.13461,                0.03268,                 3.1679,                 2.0835,                 1.0484,              0.0019366,              0.0019366,              0.0019366
                     18,                 3.2063,                 2.1505,                 1.0248,                0.32947,                0.28233,                0.22747,                0.06032,                 3.0238,                 1.9122,                 1.0203,              0.0019327,              0.0019327,              0.0019327
                     19,                 3.1388,                 2.0881,                 1.0141,                0.28536,                0.30528,                0.19196,                 0.0509,                 2.9326,                 1.8955,                  1.013,              0.0019287,              0.0019287,              0.0019287
                     20,                 3.0964,                 2.0616,                 1.0167,                0.24199,                0.30166,                0.14733,                 0.0393,                 3.0122,                 1.9356,                 1.0248,              0.0019248,              0.0019248,              0.0019248
                     21,                 3.0915,                 2.0555,                 1.0165,                0.29701,                0.32699,                0.20721,                0.05848,                 2.8328,                 1.8308,                 0.9985,              0.0019208,              0.0019208,              0.0019208
                     22,                 3.0548,                 2.0068,                 1.0003,                0.27314,                0.22185,                0.14428,                0.04079,                  3.073,                 2.1293,                 1.0108,              0.0019168,              0.0019168,              0.0019168
                     23,                 3.0109,                 1.9867,                 0.9995,                 0.3093,                0.32048,                0.21997,                0.06136,                 2.9236,                 1.8715,                 1.0045,              0.0019129,              0.0019129,              0.0019129
                     24,                  3.019,                 1.9624,                0.99321,                0.33681,                0.32468,                0.23703,                0.06975,                 2.7872,                 1.9017,                0.98597,              0.0019089,              0.0019089,              0.0019089
                     25,                 3.0124,                 1.9467,                 1.0025,                0.29571,                0.27613,                 0.1772,                0.04881,                 3.0001,                 1.9557,                0.99105,               0.001905,               0.001905,               0.001905
                     26,                 2.9697,                 1.9136,                0.99035,                0.39244,                0.32565,                0.27358,                0.07643,                 2.8517,                 1.7525,                0.98409,               0.001901,               0.001901,               0.001901
                     27,                 2.9336,                 1.9112,                0.99091,                0.33414,                0.27055,                0.20522,                0.05747,                 2.9699,                 1.8444,                0.99683,               0.001897,               0.001897,               0.001897
                     28,                 2.9409,                  1.888,                0.98839,                0.43616,                0.35511,                0.31146,                0.09445,                 2.7281,                 1.6868,                0.96867,              0.0018931,              0.0018931,              0.0018931
                     29,                 2.9368,                 1.8642,                0.98577,                0.35507,                 0.3027,                0.24405,                0.06733,                 2.9178,                 1.7517,                0.98006,              0.0018891,              0.0018891,              0.0018891
                     30,                  2.905,                  1.835,                 0.9822,                0.41078,                0.35842,                0.30833,                0.09479,                 2.7426,                 1.6566,                0.97067,              0.0018852,              0.0018852,              0.0018852
                     31,                 2.9615,                 1.8158,                0.98414,                0.36456,                0.32776,                 0.2509,                 0.0715,                 2.8131,                 1.7373,                0.97202,              0.0018812,              0.0018812,              0.0018812
                     32,                  2.892,                 1.7931,                0.97816,                0.36713,                 0.3547,                0.26285,                0.08236,                 2.7222,                 1.7151,                0.97789,              0.0018772,              0.0018772,              0.0018772
                     33,                 2.9106,                 1.7673,                0.97465,                0.43615,                0.37827,                0.31661,                0.09737,                 2.6619,                  1.628,                0.96043,              0.0018733,              0.0018733,              0.0018733
                     34,                 2.8689,                 1.7729,                0.98193,                0.44103,                 0.3517,                0.32672,                0.10082,                 2.6637,                 1.6165,                0.96539,              0.0018693,              0.0018693,              0.0018693
                     35,                 2.8366,                 1.7071,                0.97383,                0.51195,                0.39256,                0.38087,                0.12197,                 2.6447,                 1.5216,                0.95897,              0.0018654,              0.0018654,              0.0018654
                     36,                 2.8385,                  1.715,                0.97077,                0.31668,                0.27592,                0.19791,                0.05097,                  2.968,                 1.9281,                0.98335,              0.0018614,              0.0018614,              0.0018614
                     37,                 2.8421,                 1.6976,                0.97105,                 0.4529,                0.36824,                0.32473,                0.09995,                 2.6483,                 1.6261,                0.95344,              0.0018574,              0.0018574,              0.0018574
                     38,                 2.7775,                 1.6553,                 0.9709,                0.53809,                0.43937,                0.41596,                0.13214,                 2.6216,                 1.4624,                0.95731,              0.0018535,              0.0018535,              0.0018535
                     39,                 2.7971,                 1.6394,                 0.9665,                0.49854,                0.39274,                0.36913,                0.11409,                 2.6619,                 1.5517,                0.96195,              0.0018495,              0.0018495,              0.0018495
                     40,                 2.8081,                 1.6326,                0.96858,                0.56296,                0.46025,                0.44131,                0.13621,                 2.6674,                 1.4547,                0.96167,              0.0018456,              0.0018456,              0.0018456
                     41,                 2.7895,                 1.6173,                0.96392,                0.53406,                0.43997,                0.41165,                0.12257,                 2.7079,                 1.5238,                0.95955,              0.0018416,              0.0018416,              0.0018416
                     42,                 2.7748,                 1.5827,                0.95293,                0.53044,                0.43833,                0.41456,                0.12964,                 2.6082,                 1.4728,                0.94752,              0.0018376,              0.0018376,              0.0018376
                     43,                 2.7371,                 1.5669,                 0.9507,                0.50574,                0.41297,                 0.3762,                0.10843,                 2.7403,                 1.4662,                0.95633,              0.0018337,              0.0018337,              0.0018337
                     44,                 2.7704,                 1.5698,                0.96263,                0.57122,                0.48496,                0.46836,                0.15428,                 2.4834,                 1.3714,                0.93637,              0.0018297,              0.0018297,              0.0018297
                     45,                 2.7078,                  1.563,                0.95968,                0.56812,                0.45394,                0.44426,                0.13282,                 2.6479,                  1.412,                0.96229,              0.0018258,              0.0018258,              0.0018258
                     46,                 2.7515,                 1.5729,                0.96157,                0.53233,                0.45952,                0.42904,                 0.1346,                 2.5765,                 1.4248,                0.94678,              0.0018218,              0.0018218,              0.0018218
                     47,                 2.7091,                 1.5475,                0.95229,                0.53254,                0.47317,                 0.4403,                0.14062,                  2.553,                 1.4037,                0.94273,              0.0018178,              0.0018178,              0.0018178
                     48,                 2.7167,                 1.5283,                 0.9515,                0.50062,                0.43637,                0.38644,                0.11026,                 2.7384,                 1.4359,                0.95529,              0.0018139,              0.0018139,              0.0018139
                     49,                 2.6913,                 1.5147,                0.95267,                0.55198,                 0.4739,                0.45119,                0.14577,                 2.5175,                 1.3525,                0.93549,              0.0018099,              0.0018099,              0.0018099
                     50,                 2.6311,                 1.4731,                0.94308,                0.56472,                0.47507,                0.45114,                0.14261,                 2.5355,                 1.3938,                0.94376,               0.001806,               0.001806,               0.001806
                     51,                 2.6574,                 1.4691,                0.93851,                0.52739,                0.47552,                0.43308,                0.12882,                 2.6408,                 1.3898,                0.94891,               0.001802,               0.001802,               0.001802
                     52,                 2.6814,                 1.5044,                0.95315,                0.51238,                0.44826,                0.40547,                0.11651,                 2.7573,                 1.4064,                0.95228,               0.001798,               0.001798,               0.001798
                     53,                 2.6676,                 1.4834,                0.94601,                0.58457,                0.49406,                0.48383,                0.15583,                 2.4925,                 1.3737,                0.94548,              0.0017941,              0.0017941,              0.0017941
                     54,                 2.6304,                 1.4657,                 0.9442,                0.58593,                0.52404,                0.50406,                0.16967,                 2.4334,                 1.3086,                0.92742,              0.0017901,              0.0017901,              0.0017901
                     55,                 2.6585,                 1.4816,                0.94897,                0.58376,                0.51184,                0.49852,                0.16319,                 2.4685,                  1.312,                0.93576,              0.0017862,              0.0017862,              0.0017862
                     56,                 2.6428,                 1.4393,                0.94637,                0.58571,                0.50087,                0.48666,                0.14852,                 2.5744,                 1.3531,                0.93832,              0.0017822,              0.0017822,              0.0017822
                     57,                 2.6314,                 1.4429,                 0.9381,                0.59908,                0.52569,                0.51692,                 0.1756,                 2.4145,                 1.3012,                0.92748,              0.0017782,              0.0017782,              0.0017782
                     58,                 2.6174,                 1.4503,                0.94025,                0.58086,                0.48537,                0.47445,                0.14475,                 2.5835,                 1.3985,                0.94079,              0.0017743,              0.0017743,              0.0017743
                     59,                 2.6128,                 1.4524,                 0.9382,                 0.5666,                0.50034,                0.47786,                0.15155,                    2.5,                 1.3271,                0.92999,              0.0017703,              0.0017703,              0.0017703
                     60,                 2.6254,                 1.4404,                 0.9334,                0.59798,                0.50605,                0.50075,                0.16499,                  2.443,                 1.3059,                0.93033,              0.0017664,              0.0017664,              0.0017664
                     61,                 2.6247,                 1.4356,                0.94059,                0.55409,                0.48796,                 0.4629,                0.15092,                 2.4676,                 1.3704,                0.92986,              0.0017624,              0.0017624,              0.0017624
                     62,                 2.6141,                 1.4242,                0.94225,                0.60335,                0.51091,                0.51591,                0.17808,                 2.3822,                 1.2917,                0.92168,              0.0017584,              0.0017584,              0.0017584
                     63,                 2.5997,                 1.4038,                0.93901,                0.58631,                0.51339,                0.49946,                0.16459,                 2.4599,                 1.2962,                0.93083,              0.0017545,              0.0017545,              0.0017545
                     64,                 2.6391,                 1.4415,                0.93744,                0.60245,                0.52435,                0.51963,                   0.18,                 2.3971,                 1.2701,                0.92489,              0.0017505,              0.0017505,              0.0017505
                     65,                  2.585,                 1.4061,                0.93833,                0.63131,                0.53148,                 0.5297,                0.18405,                 2.3699,                 1.2533,                0.92322,              0.0017466,              0.0017466,              0.0017466
                     66,                 2.6025,                 1.4386,                0.94167,                0.59584,                0.51132,                 0.4968,                0.16401,                 2.4653,                 1.3133,                0.92834,              0.0017426,              0.0017426,              0.0017426
                     67,                 2.5925,                 1.4041,                0.93448,                0.57879,                0.50439,                0.48949,                0.15847,                  2.484,                 1.3155,                0.93256,              0.0017386,              0.0017386,              0.0017386
                     68,                 2.5721,                  1.423,                0.93555,                0.60983,                0.53851,                 0.5339,                0.18283,                 2.4194,                 1.2631,                0.92817,              0.0017347,              0.0017347,              0.0017347
                     69,                 2.5815,                 1.4101,                0.93636,                0.56367,                0.51283,                0.48005,                0.15018,                 2.5414,                   1.29,                0.93377,              0.0017307,              0.0017307,              0.0017307
                     70,                 2.5874,                    1.4,                0.93855,                0.57281,                0.52083,                0.49079,                0.15827,                 2.4974,                 1.2945,                 0.9296,              0.0017268,              0.0017268,              0.0017268
                     71,                 2.5414,                  1.389,                0.93551,                0.55441,                0.49922,                0.46531,                0.15092,                 2.4835,                 1.3601,                0.93014,              0.0017228,              0.0017228,              0.0017228
                     72,                 2.5923,                 1.4131,                 0.9348,                0.62494,                0.53934,                0.53566,                0.18753,                 2.3627,                 1.2821,                0.92172,              0.0017188,              0.0017188,              0.0017188
                     73,                 2.5374,                 1.3581,                0.92005,                0.61861,                 0.5382,                0.54508,                0.19003,                 2.3539,                 1.2434,                0.91824,              0.0017149,              0.0017149,              0.0017149
                     74,                 2.5683,                 1.3929,                0.93356,                0.54292,                0.49818,                0.46617,                0.15131,                 2.4931,                  1.304,                0.93031,              0.0017109,              0.0017109,              0.0017109
                     75,                 2.5322,                 1.3787,                 0.9296,                0.61275,                0.53138,                0.52092,                0.18211,                 2.3558,                 1.2735,                0.92141,               0.001707,               0.001707,               0.001707
                     76,                 2.5103,                 1.3581,                0.92752,                0.61622,                0.50067,                0.51577,                0.18411,                 2.3759,                 1.4121,                0.92199,               0.001703,               0.001703,               0.001703
                     77,                 2.5405,                 1.3851,                0.93099,                0.59319,                0.53406,                0.52824,                0.18293,                 2.3864,                 1.2432,                0.92033,               0.001699,               0.001699,               0.001699
                     78,                 2.5466,                 1.3787,                0.93625,                0.58168,                0.53282,                0.51192,                 0.1705,                 2.4197,                 1.2666,                0.92263,              0.0016951,              0.0016951,              0.0016951
                     79,                 2.5461,                 1.3695,                0.93268,                0.60345,                0.53945,                0.53449,                0.18236,                 2.4024,                 1.2763,                0.92109,              0.0016911,              0.0016911,              0.0016911
                     80,                 2.5481,                 1.3512,                0.93568,                 0.5548,                0.49033,                0.46394,                0.13904,                 2.6112,                 1.3134,                0.93715,              0.0016872,              0.0016872,              0.0016872
                     81,                 2.5229,                 1.3582,                0.93215,                0.61829,                0.55678,                0.55369,                0.18928,                 2.3397,                 1.2243,                0.91553,              0.0016832,              0.0016832,              0.0016832
                     82,                 2.5345,                 1.3601,                0.92718,                0.64099,                0.56611,                0.56877,                0.19616,                 2.3443,                 1.1996,                0.92005,              0.0016792,              0.0016792,              0.0016792
                     83,                 2.4723,                 1.3163,                0.92479,                0.59985,                0.54037,                0.52965,                0.17783,                 2.3979,                 1.2375,                0.91619,              0.0016753,              0.0016753,              0.0016753
                     84,                 2.4803,                 1.3279,                0.92734,                0.64081,                0.55825,                0.56722,                0.20138,                 2.2909,                   1.21,                0.91164,              0.0016713,              0.0016713,              0.0016713
                     85,                 2.4947,                 1.3318,                0.92875,                0.62992,                0.55164,                0.55977,                0.19686,                 2.3383,                 1.2211,                0.91628,              0.0016674,              0.0016674,              0.0016674
                     86,                 2.4779,                 1.3227,                0.92393,                0.66412,                0.56673,                0.58519,                0.20664,                 2.3266,                 1.1853,                0.91231,              0.0016634,              0.0016634,              0.0016634
                     87,                 2.4813,                 1.3254,                0.92253,                0.63575,                0.55691,                0.56425,                0.20031,                 2.2986,                  1.212,                0.91111,              0.0016594,              0.0016594,              0.0016594
                     88,                 2.4775,                 1.3168,                0.91993,                0.62751,                0.54598,                0.56251,                0.20047,                 2.3012,                 1.2096,                 0.9103,              0.0016555,              0.0016555,              0.0016555
                     89,                 2.4915,                 1.3283,                0.92206,                0.63864,                0.54357,                0.55066,                0.18292,                 2.3793,                 1.2158,                0.91165,              0.0016515,              0.0016515,              0.0016515
                     90,                 2.4439,                  1.299,                0.91626,                0.65398,                0.57659,                0.58613,                0.21018,                  2.287,                 1.1868,                0.90971,              0.0016476,              0.0016476,              0.0016476
                     91,                 2.4833,                 1.3029,                0.91936,                0.64329,                0.57542,                0.58254,                0.20549,                  2.285,                 1.1691,                0.90725,              0.0016436,              0.0016436,              0.0016436
                     92,                 2.4359,                 1.2987,                0.92014,                0.65172,                  0.549,                0.56453,                 0.1897,                 2.4303,                  1.211,                0.92287,              0.0016396,              0.0016396,              0.0016396
                     93,                 2.4711,                 1.3151,                0.92242,                0.63228,                 0.5299,                0.53923,                0.18723,                 2.3476,                 1.2691,                0.91161,              0.0016357,              0.0016357,              0.0016357
                     94,                 2.4204,                  1.301,                0.92015,                0.65022,                0.55794,                0.57961,                0.20956,                 2.2682,                 1.1693,                0.90597,              0.0016317,              0.0016317,              0.0016317
                     95,                 2.4682,                 1.3164,                0.91784,                0.66747,                0.57076,                0.59425,                0.21348,                 2.3146,                 1.1615,                0.91551,              0.0016278,              0.0016278,              0.0016278
                     96,                 2.4895,                 1.3209,                0.92332,                0.64287,                0.55484,                0.56675,                0.19577,                 2.3277,                 1.1876,                0.91203,              0.0016238,              0.0016238,              0.0016238
                     97,                 2.4978,                 1.3074,                0.92106,                0.57116,                0.50233,                0.48841,                0.14432,                 2.6125,                 1.2412,                0.92622,              0.0016198,              0.0016198,              0.0016198
                     98,                 2.5203,                 1.3147,                0.91904,                0.63591,                0.55577,                0.56492,                0.20324,                 2.2969,                 1.1992,                0.90594,              0.0016159,              0.0016159,              0.0016159
                     99,                 2.4338,                 1.2843,                0.91572,                0.64877,                0.57976,                0.60283,                0.22359,                 2.2221,                 1.1618,                0.90177,              0.0016119,              0.0016119,              0.0016119
                    100,                 2.4372,                 1.2746,                0.91097,                0.64698,                0.57211,                0.58655,                0.20793,                 2.2748,                 1.1595,                 0.9033,               0.001608,               0.001608,               0.001608
                    101,                 2.4723,                 1.3035,                0.92449,                0.64321,                0.56901,                 0.5862,                 0.2111,                 2.2606,                 1.1735,                0.90545,               0.001604,               0.001604,               0.001604
                    102,                 2.4334,                 1.2795,                0.91202,                0.65715,                0.58782,                0.60094,                 0.2192,                 2.2459,                 1.1534,                0.90633,                 0.0016,                 0.0016,                 0.0016
                    103,                 2.4116,                  1.289,                0.92027,                0.65565,                0.57201,                0.59146,                0.21801,                 2.2255,                 1.1694,                0.90356,              0.0015961,              0.0015961,              0.0015961
                    104,                 2.4055,                 1.2524,                 0.9147,                0.65455,                0.57197,                0.59012,                0.21463,                 2.2314,                 1.1511,                0.90323,              0.0015921,              0.0015921,              0.0015921
                    105,                 2.4604,                 1.2693,                0.92659,                0.65463,                0.59092,                0.59932,                0.22504,                 2.2096,                 1.1614,                 0.8981,              0.0015882,              0.0015882,              0.0015882
                    106,                 2.4162,                 1.2804,                0.91386,                0.63208,                0.56063,                0.57577,                0.20355,                 2.2961,                 1.1623,                0.90365,              0.0015842,              0.0015842,              0.0015842
                    107,                 2.4234,                 1.2714,                0.92035,                0.66856,                0.56511,                0.58534,                0.19803,                 2.4284,                 1.1807,                0.92314,              0.0015802,              0.0015802,              0.0015802
                    108,                 2.4106,                 1.2594,                0.91742,                0.64328,                0.57583,                0.58415,                0.21212,                 2.2414,                 1.1488,                0.90208,              0.0015763,              0.0015763,              0.0015763
                    109,                  2.438,                 1.3052,                0.91642,                0.62916,                0.55529,                0.56091,                0.19651,                 2.2915,                 1.1831,                0.90523,              0.0015723,              0.0015723,              0.0015723
                    110,                 2.4312,                 1.2817,                0.92106,                0.64563,                0.56549,                0.59093,                0.22143,                 2.2199,                 1.1395,                0.90308,              0.0015684,              0.0015684,              0.0015684
                    111,                 2.4169,                  1.272,                0.90898,                0.65698,                0.56806,                0.58726,                0.21394,                 2.2504,                 1.1861,                0.90693,              0.0015644,              0.0015644,              0.0015644
                    112,                 2.4048,                 1.2698,                0.91309,                0.61926,                0.55084,                0.55257,                0.19473,                 2.2987,                 1.1916,                0.90905,              0.0015604,              0.0015604,              0.0015604
                    113,                 2.4287,                 1.2848,                0.91666,                0.63318,                0.56663,                0.57964,                0.20981,                   2.27,                 1.1507,                0.90363,              0.0015565,              0.0015565,              0.0015565
                    114,                 2.3733,                 1.2569,                0.91128,                0.67563,                0.58513,                0.60734,                0.22323,                 2.2283,                 1.1341,                  0.901,              0.0015525,              0.0015525,              0.0015525
                    115,                 2.4244,                 1.2674,                0.91123,                0.67991,                0.57934,                0.61965,                0.23048,                 2.2195,                 1.1166,                0.89706,              0.0015486,              0.0015486,              0.0015486
                    116,                 2.3995,                 1.2668,                0.91207,                0.64558,                0.58886,                0.60142,                0.21646,                 2.2472,                 1.1333,                0.90118,              0.0015446,              0.0015446,              0.0015446
                    117,                 2.4047,                 1.2523,                0.91897,                0.66727,                0.59709,                0.61655,                0.22341,                 2.2157,                 1.1159,                0.89603,              0.0015406,              0.0015406,              0.0015406
                    118,                 2.3886,                 1.2451,                 0.9104,                0.65757,                0.58684,                0.60391,                0.22098,                 2.2262,                 1.1247,                0.90371,              0.0015367,              0.0015367,              0.0015367
                    119,                 2.4012,                 1.2382,                0.91195,                0.67116,                0.58937,                0.61742,                0.23343,                 2.1856,                  1.105,                0.89664,              0.0015327,              0.0015327,              0.0015327
                    120,                 2.3966,                 1.2462,                0.91211,                0.68242,                0.57758,                0.61705,                0.22709,                  2.232,                 1.1302,                0.90001,              0.0015288,              0.0015288,              0.0015288
                    121,                 2.4088,                  1.244,                0.90535,                0.65101,                0.60457,                 0.6151,                  0.229,                 2.1898,                 1.1117,                0.89586,              0.0015248,              0.0015248,              0.0015248
                    122,                 2.3753,                 1.2334,                0.90719,                0.67136,                0.58431,                0.61192,                0.22615,                 2.2205,                 1.1155,                 0.8989,              0.0015208,              0.0015208,              0.0015208
                    123,                 2.3827,                 1.2246,                0.91397,                  0.668,                0.59516,                0.62386,                0.23412,                 2.1826,                 1.1109,                0.89568,              0.0015169,              0.0015169,              0.0015169
                    124,                 2.3582,                 1.2379,                0.91512,                0.68856,                0.59444,                0.62775,                0.23487,                 2.1695,                 1.1089,                 0.8957,              0.0015129,              0.0015129,              0.0015129
                    125,                 2.3507,                 1.2264,                0.91085,                0.67758,                0.57014,                0.60692,                0.22654,                 2.1954,                 1.1289,                0.89608,               0.001509,               0.001509,               0.001509
                    126,                 2.3616,                   1.26,                0.91236,                0.66486,                0.56911,                0.59958,                0.22041,                 2.2417,                 1.1243,                0.90343,               0.001505,               0.001505,               0.001505
                    127,                   2.39,                 1.2249,                0.90879,                0.68365,                0.59464,                0.62518,                0.23764,                 2.1839,                 1.1131,                0.89883,               0.001501,               0.001501,               0.001501
                    128,                 2.3527,                 1.2304,                0.90633,                0.65761,                0.57707,                 0.5992,                0.21878,                 2.2363,                 1.1031,                0.89623,              0.0014971,              0.0014971,              0.0014971
                    129,                 2.3512,                 1.2198,                0.91005,                0.68469,                 0.5841,                0.62938,                 0.2388,                  2.158,                 1.1105,                0.89075,              0.0014931,              0.0014931,              0.0014931
                    130,                 2.3868,                 1.2393,                0.90862,                0.68485,                0.59939,                0.63502,                0.23628,                 2.2292,                  1.106,                0.90102,              0.0014892,              0.0014892,              0.0014892
                    131,                 2.3562,                 1.2198,                0.91262,                0.68781,                0.61179,                0.64494,                0.24052,                 2.1987,                 1.0969,                0.90186,              0.0014852,              0.0014852,              0.0014852
                    132,                 2.3573,                 1.2251,                0.90572,                0.67732,                0.60581,                0.63558,                0.24478,                 2.1642,                 1.0933,                0.89396,              0.0014812,              0.0014812,              0.0014812
                    133,                 2.3825,                 1.2259,                0.91025,                0.64739,                0.59041,                 0.6143,                0.23003,                 2.1922,                 1.0966,                0.89573,              0.0014773,              0.0014773,              0.0014773
                    134,                 2.3409,                 1.2167,                0.90977,                0.69237,                0.60354,                 0.6336,                0.23988,                 2.1484,                 1.0979,                0.89166,              0.0014733,              0.0014733,              0.0014733
                    135,                 2.3551,                 1.2068,                0.90552,                0.67007,                0.57779,                0.61235,                0.23243,                 2.1666,                 1.1042,                0.89434,              0.0014694,              0.0014694,              0.0014694
                    136,                 2.3148,                  1.218,                0.90547,                0.67676,                 0.5993,                0.62716,                0.24027,                 2.1666,                 1.1148,                0.89598,              0.0014654,              0.0014654,              0.0014654
                    137,                 2.3079,                 1.2016,                0.90068,                0.66355,                0.59414,                0.62154,                0.23773,                 2.1611,                 1.1014,                0.89038,              0.0014614,              0.0014614,              0.0014614
                    138,                 2.3347,                  1.221,                0.90138,                0.69373,                0.58968,                0.63447,                0.24387,                 2.1336,                 1.0988,                0.89016,              0.0014575,              0.0014575,              0.0014575
                    139,                 2.3559,                 1.2144,                0.90717,                0.66677,                0.60808,                0.63053,                0.23972,                 2.1619,                 1.1079,                0.89393,              0.0014535,              0.0014535,              0.0014535
                    140,                 2.3427,                 1.2135,                0.90394,                0.70507,                0.61563,                0.65316,                0.25279,                 2.1413,                 1.0739,                0.88905,              0.0014496,              0.0014496,              0.0014496
                    141,                 2.3268,                 1.2171,                0.89843,                0.68146,                0.60777,                0.64312,                0.25034,                 2.1209,                 1.0799,                0.88736,              0.0014456,              0.0014456,              0.0014456
                    142,                  2.284,                 1.1788,                 0.8988,                0.68362,                0.60246,                0.63327,                0.24517,                 2.1371,                 1.0802,                0.88972,              0.0014416,              0.0014416,              0.0014416
                    143,                 2.3005,                 1.1804,                0.90099,                0.68679,                0.62328,                0.64746,                0.25144,                 2.1273,                 1.0789,                0.89041,              0.0014377,              0.0014377,              0.0014377
                    144,                  2.314,                 1.1961,                0.90933,                0.70431,                0.61801,                0.65561,                0.25685,                 2.1108,                 1.0607,                0.88736,              0.0014337,              0.0014337,              0.0014337
                    145,                 2.3159,                 1.2077,                0.89808,                 0.6761,                0.59797,                0.62174,                0.23259,                 2.1714,                 1.1052,                0.89353,              0.0014298,              0.0014298,              0.0014298
                    146,                  2.265,                  1.166,                0.90236,                0.68636,                0.60839,                0.63999,                 0.2475,                 2.1225,                 1.0755,                0.88792,              0.0014258,              0.0014258,              0.0014258
                    147,                 2.2987,                 1.1856,                0.89547,                0.69681,                0.61305,                0.65113,                0.25591,                 2.1216,                 1.0708,                0.88789,              0.0014218,              0.0014218,              0.0014218
                    148,                 2.3063,                 1.1741,                0.90195,                0.70082,                0.61253,                0.65129,                0.25696,                 2.1201,                 1.0585,                0.88912,              0.0014179,              0.0014179,              0.0014179
                    149,                 2.3293,                 1.1895,                0.90299,                 0.6869,                0.60511,                0.63815,                0.23974,                 2.1656,                 1.0667,                0.88984,              0.0014139,              0.0014139,              0.0014139
                    150,                 2.3236,                 1.2047,                0.90448,                0.68482,                0.59196,                0.63298,                0.24195,                  2.164,                 1.0809,                0.89126,                0.00141,                0.00141,                0.00141
                    151,                 2.3121,                 1.1775,                0.90595,                0.69911,                0.60314,                0.64602,                0.25148,                 2.1274,                 1.0627,                0.88697,               0.001406,               0.001406,               0.001406
                    152,                 2.3039,                 1.1739,                0.90095,                0.69649,                 0.6208,                0.65381,                0.25582,                 2.1111,                 1.0515,                 0.8874,               0.001402,               0.001402,               0.001402
                    153,                 2.3066,                 1.1856,                0.90679,                0.69601,                0.59764,                0.63866,                 0.2435,                 2.1381,                 1.0791,                0.88928,              0.0013981,              0.0013981,              0.0013981
                    154,                 2.2987,                 1.1863,                0.89946,                0.70978,                 0.6116,                0.65024,                0.25105,                 2.1236,                 1.0526,                0.88511,              0.0013941,              0.0013941,              0.0013941
