                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 1.4035,                0.78201,                  0.973,                0.75844,                0.66316,                0.65106,                0.20872,                 2.5301,                 1.2724,                 1.3821,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.5226,                0.84624,                 1.0056,                0.52415,                 0.4488,                0.37084,                 0.0761,                 3.0766,                  1.773,                 1.5942,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.3601,                0.76289,                0.97361,                0.89423,                0.81627,                0.88711,                0.46857,                 1.5074,                0.95698,                0.98955,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.3812,                0.75697,                0.96923,                0.91241,                0.80747,                0.88373,                0.38451,                 1.9203,                 1.1268,                 1.1203,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.3633,                0.75516,                0.98533,                0.95295,                 0.9304,                0.96401,                0.56272,                  1.358,                0.76913,                0.98652,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.4456,                0.77938,                0.98696,                0.93671,                0.92344,                  0.958,                0.53783,                   1.48,                0.82318,                 1.0361,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.3566,                0.76237,                0.96833,                0.95165,                0.90416,                0.95692,                0.54987,                 1.4042,                0.77657,                 1.0039,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.3332,                0.75401,                0.97963,                0.94797,                0.92397,                0.96136,                0.52062,                 1.5679,                0.78361,                 1.0461,              0.0092278,              0.0092278,              0.0092278
                     80,                  1.302,                0.72632,                0.97145,                0.95135,                0.89813,                0.95532,                0.52041,                 1.5412,                0.79278,                 1.0389,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.3501,                0.74072,                0.98391,                0.91871,                0.86514,                0.89874,                0.43066,                 1.6448,                0.92626,                 1.0876,               0.009208,               0.009208,               0.009208
                     82,                 1.3772,                0.75185,                0.96439,                0.95915,                0.92117,                0.97066,                0.58367,                 1.3054,                0.69385,                0.99037,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.3406,                0.77121,                0.96728,                0.93022,                0.87656,                0.94264,                0.45669,                 1.5991,                0.77755,                 1.0225,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.3345,                0.73219,                0.97376,                0.89304,                0.83095,                 0.8761,                 0.3679,                 1.8034,                0.87688,                 1.1083,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.4352,                0.75064,                0.98336,                0.52262,                0.38278,                0.35963,                0.08606,                 2.9994,                 1.9016,                 1.5793,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.3433,                0.72972,                0.98899,                0.94389,                0.91196,                0.95105,                0.52617,                  1.422,                0.74471,                 1.0324,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.3597,                 0.7389,                0.96195,                  0.946,                0.90531,                0.95827,                0.53439,                 1.3213,                0.73965,                0.98505,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.2844,                0.71787,                0.95089,                 0.9573,                 0.9445,                0.97044,                0.55227,                  1.317,                0.68869,                0.96359,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.3255,                0.73473,                0.96611,                0.69301,                  0.511,                 0.5558,                 0.1756,                 2.6421,                 1.5541,                 1.4577,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.3215,                0.74472,                0.95083,                0.95519,                0.93832,                0.97273,                0.59227,                 1.3003,                 0.7018,                0.97834,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.3299,                0.73124,                0.96781,                0.93886,                0.92344,                 0.9581,                0.50042,                 1.5752,                0.74484,                 1.0649,               0.009109,               0.009109,               0.009109
                     92,                   1.33,                0.76222,                0.98528,                0.93999,                0.90622,                0.95501,                0.58909,                 1.3367,                0.73304,                0.98331,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.3324,                0.72818,                0.95368,                0.95422,                0.91757,                0.96304,                0.56178,                 1.3329,                0.68096,                 0.9682,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.3366,                0.73592,                0.99236,                0.96628,                0.93233,                0.97257,                0.59965,                 1.2239,                0.68793,                 0.9594,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.2119,                0.71455,                0.88461,                0.96094,                0.91824,                0.96471,                0.61771,                 1.1797,                0.66018,                0.93949,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.2883,                0.72525,                 0.9814,                0.94553,                0.89708,                0.95647,                0.54708,                 1.4596,                0.76451,                0.98245,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.2957,                0.71488,                0.98869,                0.95598,                0.91449,                0.95737,                0.56088,                 1.3897,                 0.7653,                0.99356,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.3528,                0.71526,                 1.0192,                0.94976,                0.93493,                0.96967,                0.61153,                 1.2482,                0.66218,                 0.9432,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.2687,                0.72676,                0.97309,                0.87367,                0.82967,                0.85367,                 0.3343,                 2.0623,                0.90818,                 1.1028,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.3263,                0.71243,                  0.952,                0.93775,                0.92263,                0.95285,                0.53417,                  1.512,                0.72069,                 1.0371,              0.0090199,              0.0090199,              0.0090199
