                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    257,                 1.2496,                0.58815,                0.82406,                0.88986,                0.83866,                0.92263,                0.61116,                 1.0222,                0.48254,                0.76762,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.2309,                0.57917,                0.82116,                0.88994,                0.83924,                0.92288,                0.61163,                 1.0225,                0.48306,                0.76774,              0.0074557,              0.0074557,              0.0074557
                    259,                 1.2321,                0.57854,                0.82152,                0.89067,                 0.8394,                0.92322,                0.61211,                 1.0219,                0.48324,                 0.7679,              0.0074458,              0.0074458,              0.0074458
                    260,                 1.2434,                0.58301,                0.82466,                0.89103,                0.83982,                0.92343,                0.61245,                 1.0211,                0.48261,                0.76787,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.2338,                0.57678,                0.82141,                0.89139,                0.83954,                0.92357,                0.61304,                 1.0194,                0.48116,                0.76751,               0.007426,               0.007426,               0.007426
                    262,                 1.2448,                0.58338,                0.82338,                0.89173,                0.84003,                0.92391,                0.61327,                  1.019,                0.48106,                0.76761,              0.0074161,              0.0074161,              0.0074161
                    263,                 1.2407,                0.57808,                0.82138,                0.89144,                0.83995,                0.92385,                0.61365,                 1.0182,                0.48046,                 0.7675,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.2269,                0.56708,                0.82208,                0.89171,                0.84034,                0.92417,                0.61399,                 1.0168,                0.47958,                0.76735,              0.0073963,              0.0073963,              0.0073963
                    265,                 1.2304,                0.57519,                0.82089,                0.89255,                0.84018,                0.92442,                0.61445,                 1.0158,                0.47836,                0.76722,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.2332,                0.57251,                0.82038,                0.89277,                0.84047,                0.92464,                0.61492,                 1.0149,                0.47779,                0.76712,              0.0073765,              0.0073765,              0.0073765
                    267,                 1.2301,                0.57781,                0.82078,                0.89297,                0.84094,                0.92492,                0.61519,                  1.014,                0.47746,                0.76693,              0.0073666,              0.0073666,              0.0073666
                    268,                 1.2261,                0.57633,                0.82084,                0.89305,                0.84078,                0.92499,                0.61558,                 1.0127,                0.47667,                0.76682,              0.0073567,              0.0073567,              0.0073567
                    269,                 1.2367,                0.57881,                0.82388,                0.89345,                 0.8412,                0.92511,                0.61581,                 1.0122,                0.47626,                0.76677,              0.0073468,              0.0073468,              0.0073468
                    270,                  1.236,                 0.5804,                0.82085,                0.89233,                0.84186,                0.92525,                0.61626,                 1.0114,                 0.4758,                0.76667,              0.0073369,              0.0073369,              0.0073369
                    271,                 1.2314,                0.57756,                0.82154,                0.89248,                0.84208,                0.92533,                0.61649,                 1.0106,                0.47513,                0.76664,               0.007327,               0.007327,               0.007327
                    272,                 1.2206,                0.56881,                0.82144,                0.89224,                0.84241,                0.92544,                0.61692,                 1.0095,                0.47462,                0.76659,              0.0073171,              0.0073171,              0.0073171
                    273,                 1.2377,                0.57628,                0.82325,                0.89209,                0.84243,                0.92545,                0.61717,                 1.0082,                0.47336,                 0.7663,              0.0073072,              0.0073072,              0.0073072
                    274,                 1.2383,                0.57769,                0.82195,                0.89217,                0.84246,                0.92572,                0.61744,                 1.0073,                0.47273,                0.76617,              0.0072973,              0.0072973,              0.0072973
                    275,                 1.2122,                0.56689,                0.82051,                0.89208,                0.84288,                0.92587,                0.61785,                 1.0068,                 0.4723,                0.76612,              0.0072874,              0.0072874,              0.0072874
                    276,                 1.2303,                0.57352,                0.82101,                 0.8923,                0.84314,                0.92614,                0.61834,                 1.0053,                0.47161,                  0.766,              0.0072775,              0.0072775,              0.0072775
                    277,                 1.2322,                0.57533,                0.82137,                0.89233,                0.84317,                0.92629,                0.61865,                 1.0047,                0.47117,                0.76587,              0.0072676,              0.0072676,              0.0072676
                    278,                  1.231,                0.57568,                0.82074,                0.89243,                 0.8427,                0.92633,                0.61906,                  1.004,                0.47084,                0.76585,              0.0072577,              0.0072577,              0.0072577
                    279,                  1.236,                0.57673,                0.82339,                0.89218,                0.84359,                0.92653,                0.61937,                 1.0037,                0.47109,                0.76596,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.2225,                0.57026,                0.82048,                0.89198,                 0.8444,                0.92689,                0.61979,                 1.0024,                0.47055,                0.76597,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.2211,                  0.566,                0.82035,                0.89154,                0.84479,                0.92697,                0.62006,                 1.0016,                0.47022,                0.76589,               0.007228,               0.007228,               0.007228
                    282,                  1.225,                0.57017,                0.82056,                0.89157,                0.84487,                0.92706,                0.62072,                 1.0002,                0.46957,                0.76576,              0.0072181,              0.0072181,              0.0072181
                    283,                 1.2144,                0.56781,                0.81862,                0.89152,                0.84544,                0.92726,                0.62099,                0.99966,                0.46915,                0.76571,              0.0072082,              0.0072082,              0.0072082
                    284,                 1.2255,                0.57212,                0.82118,                0.89236,                0.84494,                0.92739,                0.62147,                0.99879,                0.46826,                0.76555,              0.0071983,              0.0071983,              0.0071983
                    285,                 1.2293,                0.57644,                0.82056,                 0.8934,                0.84409,                0.92777,                0.62191,                0.99779,                 0.4678,                0.76541,              0.0071884,              0.0071884,              0.0071884
                    286,                 1.2116,                0.56539,                0.82106,                0.89262,                0.84465,                0.92779,                0.62202,                0.99697,                0.46731,                0.76532,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.2346,                0.57413,                0.82181,                0.89211,                0.84529,                 0.9279,                0.62253,                0.99626,                  0.467,                0.76523,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.2187,                0.56937,                 0.8202,                0.89258,                0.84516,                0.92808,                0.62272,                 0.9953,                0.46714,                 0.7652,              0.0071587,              0.0071587,              0.0071587
                    289,                  1.201,                0.56043,                0.81946,                 0.8933,                0.84468,                0.92819,                0.62313,                0.99402,                0.46666,                0.76515,              0.0071488,              0.0071488,              0.0071488
                    290,                 1.2171,                0.56714,                0.81997,                 0.8926,                0.84573,                0.92828,                0.62334,                0.99386,                0.46759,                0.76539,              0.0071389,              0.0071389,              0.0071389
                    291,                 1.2106,                0.56706,                0.81881,                0.89305,                0.84578,                0.92826,                0.62382,                0.99325,                0.46772,                0.76535,               0.007129,               0.007129,               0.007129
                    292,                 1.2128,                0.56568,                0.81975,                0.89351,                0.84615,                0.92869,                0.62412,                0.99165,                0.46655,                0.76499,              0.0071191,              0.0071191,              0.0071191
                    293,                 1.2147,                0.56441,                0.81849,                0.89346,                0.84681,                0.92888,                0.62468,                0.99051,                0.46566,                0.76489,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.2123,                0.56389,                0.81874,                0.89324,                0.84751,                  0.929,                0.62497,                0.99013,                0.46528,                0.76479,              0.0070993,              0.0070993,              0.0070993
                    295,                 1.2152,                0.56571,                0.81911,                0.89327,                0.84735,                0.92905,                0.62529,                0.98822,                 0.4645,                0.76462,              0.0070894,              0.0070894,              0.0070894
                    296,                 1.2135,                0.57177,                0.81915,                0.89461,                0.84673,                0.92918,                0.62559,                0.98751,                0.46373,                 0.7645,              0.0070795,              0.0070795,              0.0070795
                    297,                 1.2131,                 0.5663,                0.81927,                0.89507,                0.84644,                0.92927,                0.62592,                0.98643,                0.46349,                0.76445,              0.0070696,              0.0070696,              0.0070696
                    298,                 1.2195,                0.56805,                0.81922,                0.89477,                0.84683,                0.92951,                0.62626,                0.98518,                0.46289,                0.76439,              0.0070597,              0.0070597,              0.0070597
                    299,                  1.207,                0.56508,                0.81916,                0.89412,                0.84769,                0.92981,                0.62672,                0.98518,                0.46333,                0.76459,              0.0070498,              0.0070498,              0.0070498
                    300,                 1.2242,                0.56966,                 0.8207,                0.89414,                0.84759,                0.92979,                0.62706,                0.98392,                0.46212,                0.76435,              0.0070399,              0.0070399,              0.0070399
                    301,                 1.2027,                0.56404,                0.81854,                0.89475,                0.84734,                   0.93,                0.62758,                0.98297,                0.46141,                0.76423,                0.00703,                0.00703,                0.00703
                    302,                 1.2086,                0.55789,                0.82039,                0.89497,                0.84733,                0.93012,                 0.6278,                 0.9822,                0.46076,                0.76424,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.2114,                0.56608,                0.82126,                0.89435,                0.84811,                0.93025,                0.62829,                 0.9814,                0.46019,                0.76419,              0.0070102,              0.0070102,              0.0070102
                    304,                 1.2111,                0.56359,                 0.8182,                0.89562,                0.84761,                0.93047,                0.62869,                0.98061,                0.46014,                0.76416,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.2011,                0.55763,                0.81654,                0.89614,                0.84741,                 0.9305,                0.62907,                0.98037,                0.46047,                0.76434,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.2126,                0.56538,                0.81689,                0.89665,                0.84765,                0.93063,                0.62935,                0.97892,                0.45954,                0.76406,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.1989,                 0.5555,                0.81704,                0.89671,                0.84803,                0.93085,                0.62981,                0.97768,                0.45882,                0.76406,              0.0069706,              0.0069706,              0.0069706
                    308,                 1.2158,                0.56883,                0.81924,                0.89759,                 0.8474,                  0.931,                0.63028,                0.97668,                 0.4583,                0.76404,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.1978,                0.55991,                 0.8179,                0.89813,                0.84733,                0.93118,                0.63078,                0.97587,                0.45803,                0.76398,              0.0069508,              0.0069508,              0.0069508
                    310,                 1.2093,                0.56374,                0.81784,                0.89741,                0.84809,                0.93126,                0.63115,                0.97459,                0.45744,                0.76393,              0.0069409,              0.0069409,              0.0069409
                    311,                  1.202,                0.56116,                 0.8174,                0.89752,                0.84817,                0.93132,                0.63146,                0.97357,                0.45683,                0.76381,               0.006931,               0.006931,               0.006931
                    312,                 1.1977,                 0.5621,                0.81861,                0.89846,                0.84785,                0.93158,                 0.6318,                 0.9726,                0.45617,                0.76371,              0.0069211,              0.0069211,              0.0069211
                    313,                 1.2091,                0.56217,                0.81989,                0.89795,                 0.8483,                0.93164,                 0.6324,                0.97111,                0.45541,                0.76358,              0.0069112,              0.0069112,              0.0069112
                    314,                 1.2055,                0.56176,                0.81619,                 0.8983,                0.84823,                0.93178,                 0.6328,                0.97044,                0.45513,                 0.7634,              0.0069013,              0.0069013,              0.0069013
                    315,                 1.1954,                0.55607,                0.81863,                0.89764,                0.84916,                 0.9319,                0.63301,                0.96918,                0.45465,                0.76341,              0.0068914,              0.0068914,              0.0068914
                    316,                 1.1917,                  0.555,                0.81766,                 0.8977,                0.84966,                0.93202,                 0.6334,                0.96915,                0.45499,                0.76354,              0.0068815,              0.0068815,              0.0068815
                    317,                 1.1913,                0.55291,                0.81679,                0.89739,                0.84971,                0.93204,                0.63374,                0.96852,                0.45515,                0.76375,              0.0068716,              0.0068716,              0.0068716
                    318,                  1.201,                0.55701,                0.81799,                0.89745,                0.84981,                0.93218,                0.63413,                0.96782,                0.45503,                0.76377,              0.0068617,              0.0068617,              0.0068617
                    319,                 1.1851,                0.55063,                0.81796,                 0.8975,                   0.85,                0.93215,                0.63436,                0.96721,                0.45497,                0.76379,              0.0068518,              0.0068518,              0.0068518
                    320,                 1.1977,                0.55613,                0.81611,                0.89675,                0.85034,                0.93233,                0.63477,                  0.967,                0.45487,                0.76387,              0.0068419,              0.0068419,              0.0068419
                    321,                 1.1967,                0.55499,                0.81527,                0.89694,                0.85094,                0.93254,                0.63531,                0.96593,                0.45431,                0.76384,               0.006832,               0.006832,               0.006832
                    322,                 1.1994,                0.56166,                0.81762,                0.89759,                0.85044,                0.93259,                 0.6357,                0.96558,                0.45486,                  0.764,              0.0068221,              0.0068221,              0.0068221
                    323,                 1.1944,                0.55785,                 0.8167,                0.89795,                0.85008,                0.93269,                 0.6363,                0.96436,                0.45399,                0.76389,              0.0068122,              0.0068122,              0.0068122
                    324,                 1.1973,                0.55826,                0.81796,                0.89806,                0.85018,                0.93274,                0.63679,                0.96262,                0.45327,                0.76387,              0.0068023,              0.0068023,              0.0068023
                    325,                 1.1966,                0.56179,                 0.8183,                0.89838,                0.85039,                0.93296,                0.63742,                 0.9617,                0.45278,                 0.7638,              0.0067924,              0.0067924,              0.0067924
                    326,                 1.1866,                0.55278,                 0.8179,                0.89895,                   0.85,                  0.933,                0.63782,                0.96062,                0.45206,                0.76371,              0.0067825,              0.0067825,              0.0067825
                    327,                 1.1922,                0.55713,                0.81833,                0.89845,                0.85053,                0.93305,                0.63837,                0.95904,                0.45191,                0.76359,              0.0067726,              0.0067726,              0.0067726
                    328,                 1.1841,                0.54851,                0.81605,                0.89893,                0.85066,                 0.9332,                0.63878,                0.95811,                0.45117,                0.76349,              0.0067627,              0.0067627,              0.0067627
                    329,                 1.1986,                0.55751,                0.81777,                0.89907,                0.85057,                0.93349,                 0.6393,                0.95623,                 0.4505,                0.76341,              0.0067528,              0.0067528,              0.0067528
                    330,                 1.1788,                0.54933,                 0.8156,                0.89915,                0.85034,                0.93345,                0.63969,                0.95578,                0.45038,                 0.7633,              0.0067429,              0.0067429,              0.0067429
                    331,                 1.1843,                0.55168,                 0.8188,                0.89914,                0.85029,                0.93354,                0.64038,                0.95466,                0.44922,                0.76328,               0.006733,               0.006733,               0.006733
                    332,                 1.1831,                0.54849,                0.81754,                0.89945,                0.85058,                 0.9339,                 0.6408,                0.95367,                0.44881,                0.76315,              0.0067231,              0.0067231,              0.0067231
                    333,                 1.1864,                0.55071,                0.81691,                0.89947,                0.85057,                  0.934,                0.64121,                0.95196,                0.44897,                0.76291,              0.0067132,              0.0067132,              0.0067132
                    334,                 1.1865,                0.55413,                0.81625,                0.89949,                0.85076,                0.93416,                0.64178,                0.95086,                0.44845,                0.76284,              0.0067033,              0.0067033,              0.0067033
                    335,                  1.187,                0.55273,                0.81868,                0.89952,                0.85144,                0.93425,                0.64203,                0.95023,                 0.4483,                0.76276,              0.0066934,              0.0066934,              0.0066934
                    336,                  1.199,                0.56032,                0.81753,                0.90018,                0.85141,                0.93442,                0.64252,                0.94891,                0.44731,                0.76277,              0.0066835,              0.0066835,              0.0066835
                    337,                 1.1795,                 0.5482,                0.81662,                0.90008,                0.85186,                0.93456,                0.64302,                0.94781,                0.44709,                0.76269,              0.0066736,              0.0066736,              0.0066736
                    338,                 1.1818,                0.54829,                0.81629,                0.89961,                 0.8526,                0.93473,                0.64335,                0.94665,                0.44682,                0.76262,              0.0066637,              0.0066637,              0.0066637
                    339,                 1.1847,                0.55124,                0.81792,                0.90019,                0.85193,                0.93482,                0.64376,                 0.9462,                 0.4467,                 0.7625,              0.0066538,              0.0066538,              0.0066538
                    340,                 1.1723,                0.54667,                0.81637,                0.90026,                0.85209,                0.93491,                0.64421,                0.94414,                0.44669,                0.76233,              0.0066439,              0.0066439,              0.0066439
                    341,                 1.1836,                0.54859,                0.81482,                0.90019,                0.85217,                0.93498,                 0.6446,                0.94299,                0.44631,                0.76228,               0.006634,               0.006634,               0.006634
                    342,                 1.1739,                0.54642,                0.81621,                0.90007,                0.85243,                 0.9352,                0.64494,                0.94139,                0.44631,                0.76216,              0.0066241,              0.0066241,              0.0066241
                    343,                 1.1858,                0.54905,                0.81745,                0.90034,                0.85225,                0.93531,                0.64523,                0.94074,                0.44636,                0.76208,              0.0066142,              0.0066142,              0.0066142
                    344,                 1.1797,                0.54454,                0.81612,                0.90021,                0.85259,                0.93545,                0.64529,                0.94018,                0.44626,                  0.762,              0.0066043,              0.0066043,              0.0066043
                    345,                 1.1883,                0.55077,                0.81703,                0.89984,                0.85292,                0.93551,                0.64568,                0.93909,                0.44625,                0.76189,              0.0065944,              0.0065944,              0.0065944
                    346,                 1.1749,                0.54389,                0.81674,                0.90042,                0.85243,                0.93578,                0.64606,                0.93842,                0.44573,                0.76184,              0.0065845,              0.0065845,              0.0065845
                    347,                 1.1575,                0.53965,                0.81629,                0.90084,                0.85207,                0.93573,                 0.6462,                0.93818,                0.44554,                0.76183,              0.0065746,              0.0065746,              0.0065746
                    348,                 1.1905,                0.55227,                0.81595,                0.90106,                0.85197,                0.93592,                0.64652,                0.93728,                 0.4451,                0.76173,              0.0065647,              0.0065647,              0.0065647
                    349,                 1.1689,                0.54614,                0.81679,                0.90095,                0.85205,                0.93574,                0.64646,                0.93755,                 0.4442,                0.76177,              0.0065548,              0.0065548,              0.0065548
                    350,                 1.1792,                0.54797,                0.81666,                0.90143,                0.85246,                0.93603,                0.64677,                0.93657,                0.44391,                 0.7617,              0.0065449,              0.0065449,              0.0065449
                    351,                 1.1822,                0.55004,                0.81694,                0.90151,                 0.8529,                0.93611,                 0.6468,                0.93623,                0.44355,                0.76165,               0.006535,               0.006535,               0.006535
                    352,                  1.176,                0.54626,                0.81762,                0.90131,                0.85313,                0.93632,                  0.647,                0.93531,                0.44329,                0.76151,              0.0065251,              0.0065251,              0.0065251
                    353,                  1.168,                0.54157,                0.81506,                  0.901,                0.85374,                0.93634,                0.64758,                0.93382,                0.44293,                0.76144,              0.0065152,              0.0065152,              0.0065152
                    354,                 1.1637,                 0.5392,                0.81539,                0.90065,                0.85419,                0.93664,                0.64785,                0.93322,                0.44263,                0.76137,              0.0065053,              0.0065053,              0.0065053
                    355,                 1.1636,                0.53954,                0.81476,                0.90134,                0.85424,                0.93679,                0.64858,                0.93271,                0.44179,                0.76141,              0.0064954,              0.0064954,              0.0064954
                    356,                 1.1736,                0.54425,                0.81548,                0.90144,                0.85409,                 0.9368,                0.64894,                0.93221,                0.44123,                0.76136,              0.0064855,              0.0064855,              0.0064855
                    357,                 1.1705,                0.54339,                0.81394,                0.90145,                0.85471,                0.93708,                0.64951,                0.93097,                0.44094,                0.76126,              0.0064756,              0.0064756,              0.0064756
                    358,                 1.1663,                0.54203,                0.81566,                0.90129,                0.85507,                0.93722,                0.64996,                0.93025,                0.44092,                0.76119,              0.0064657,              0.0064657,              0.0064657
                    359,                 1.1751,                0.54515,                0.81353,                0.90084,                0.85597,                0.93741,                0.65034,                0.92974,                0.44018,                0.76116,              0.0064558,              0.0064558,              0.0064558
                    360,                  1.167,                0.53773,                0.81421,                0.90086,                0.85602,                0.93739,                0.65072,                0.92825,                0.44041,                0.76102,              0.0064459,              0.0064459,              0.0064459
                    361,                 1.1767,                0.54352,                0.81674,                0.90144,                0.85549,                0.93732,                0.65122,                0.92753,                0.44023,                0.76094,               0.006436,               0.006436,               0.006436
                    362,                 1.1703,                0.54015,                0.81641,                0.90166,                0.85554,                0.93726,                0.65141,                0.92689,                0.43936,                0.76089,              0.0064261,              0.0064261,              0.0064261
                    363,                 1.1709,                0.54534,                0.81522,                0.90158,                0.85542,                0.93738,                0.65204,                0.92591,                0.43872,                0.76091,              0.0064162,              0.0064162,              0.0064162
                    364,                 1.1743,                0.54669,                0.81644,                0.90169,                0.85555,                0.93756,                0.65226,                0.92527,                0.43864,                0.76085,              0.0064063,              0.0064063,              0.0064063
                    365,                 1.1593,                0.53737,                0.81395,                0.90144,                0.85602,                0.93787,                0.65254,                0.92469,                0.43806,                0.76081,              0.0063964,              0.0063964,              0.0063964
                    366,                 1.1597,                 0.5393,                0.81514,                0.90147,                 0.8561,                  0.938,                0.65282,                0.92367,                0.43779,                0.76072,              0.0063865,              0.0063865,              0.0063865
                    367,                 1.1598,                0.53623,                0.81541,                0.90199,                0.85617,                0.93818,                0.65331,                0.92284,                0.43728,                0.76067,              0.0063766,              0.0063766,              0.0063766
                    368,                 1.1521,                0.53677,                0.81521,                0.90193,                0.85643,                0.93825,                0.65382,                0.92161,                 0.4372,                0.76064,              0.0063667,              0.0063667,              0.0063667
                    369,                 1.1659,                0.53847,                0.81652,                0.90238,                0.85651,                0.93854,                0.65422,                0.92093,                0.43758,                 0.7605,              0.0063568,              0.0063568,              0.0063568
                    370,                 1.1647,                0.54204,                0.81501,                0.90273,                0.85646,                0.93869,                 0.6543,                0.91969,                0.43702,                0.76041,              0.0063469,              0.0063469,              0.0063469
                    371,                 1.1644,                 0.5373,                0.81664,                0.90267,                0.85704,                0.93879,                0.65456,                0.91781,                0.43697,                0.76027,               0.006337,               0.006337,               0.006337
                    372,                 1.1511,                0.52923,                0.81532,                0.90271,                0.85714,                0.93898,                0.65498,                 0.9173,                0.43614,                0.76021,              0.0063271,              0.0063271,              0.0063271
                    373,                 1.1621,                0.53795,                0.81666,                0.90276,                0.85705,                0.93894,                0.65509,                0.91626,                0.43602,                0.76013,              0.0063172,              0.0063172,              0.0063172
                    374,                 1.1624,                0.53612,                0.81476,                0.90252,                0.85767,                0.93909,                0.65543,                0.91514,                0.43574,                0.76001,              0.0063073,              0.0063073,              0.0063073
                    375,                  1.169,                0.53938,                0.81645,                0.90201,                0.85843,                0.93939,                0.65574,                0.91426,                0.43555,                0.75996,              0.0062974,              0.0062974,              0.0062974
                    376,                 1.1566,                0.53588,                0.81496,                0.90207,                0.85898,                0.93964,                0.65617,                 0.9141,                0.43454,                0.75997,              0.0062875,              0.0062875,              0.0062875
                    377,                 1.1746,                 0.5409,                0.81648,                0.90249,                0.85897,                0.93973,                0.65623,                0.91231,                0.43493,                0.75978,              0.0062776,              0.0062776,              0.0062776
                    378,                 1.1376,                0.52895,                 0.8125,                0.90184,                0.85955,                0.93984,                0.65645,                0.91102,                 0.4345,                0.75969,              0.0062677,              0.0062677,              0.0062677
                    379,                 1.1413,                0.52896,                0.81295,                0.90214,                0.85969,                0.93996,                0.65692,                0.91025,                0.43432,                0.75964,              0.0062578,              0.0062578,              0.0062578
                    380,                  1.143,                0.53198,                0.81341,                0.90121,                0.86138,                0.94021,                0.65717,                0.90938,                0.43397,                0.75956,              0.0062479,              0.0062479,              0.0062479
                    381,                 1.1626,                0.54067,                0.81597,                0.90125,                0.86116,                0.94013,                0.65738,                0.90822,                0.43375,                0.75946,               0.006238,               0.006238,               0.006238
                    382,                 1.1568,                 0.5376,                 0.8143,                0.90176,                0.86083,                0.94031,                0.65782,                0.90713,                 0.4335,                0.75939,              0.0062281,              0.0062281,              0.0062281
                    383,                 1.1483,                0.53557,                0.81426,                0.90162,                0.86093,                0.94038,                0.65809,                0.90673,                0.43316,                0.75935,              0.0062182,              0.0062182,              0.0062182
                    384,                 1.1562,                0.53973,                0.81568,                0.90205,                0.86098,                0.94049,                0.65836,                0.90578,                0.43308,                0.75926,              0.0062083,              0.0062083,              0.0062083
                    385,                 1.1611,                 0.5408,                0.81222,                0.90175,                0.86117,                0.94065,                 0.6587,                0.90459,                0.43273,                0.75919,              0.0061984,              0.0061984,              0.0061984
                    386,                  1.155,                0.53806,                0.81319,                0.90171,                0.86099,                0.94055,                0.65899,                0.90346,                0.43253,                0.75908,              0.0061885,              0.0061885,              0.0061885
                    387,                 1.1458,                0.52912,                 0.8147,                0.90225,                0.86104,                0.94083,                 0.6594,                0.90269,                0.43205,                0.75902,              0.0061786,              0.0061786,              0.0061786
                    388,                  1.144,                0.52806,                0.81295,                0.90223,                0.86127,                0.94097,                0.65968,                0.90095,                0.43231,                0.75889,              0.0061687,              0.0061687,              0.0061687
                    389,                 1.1421,                0.52783,                0.81416,                0.90186,                 0.8617,                  0.941,                0.66003,                0.89999,                0.43205,                0.75882,              0.0061588,              0.0061588,              0.0061588
                    390,                 1.1467,                0.53337,                 0.8147,                0.90342,                0.86079,                0.94127,                0.66039,                0.89888,                0.43168,                0.75877,              0.0061489,              0.0061489,              0.0061489
