                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.6951,                0.93751,                0.92079,                0.84236,                0.76209,                0.83738,                0.44661,                 1.5192,                0.80515,                0.89717,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.6954,                0.93811,                0.91796,                 0.8028,                0.73325,                0.79917,                0.36552,                 1.7414,                 0.8923,                0.93802,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.6794,                0.92832,                0.92056,                0.85018,                0.76939,                0.84694,                0.46343,                 1.4885,                0.79099,                0.89395,              0.0095248,              0.0095248,              0.0095248
                     50,                  1.674,                0.92258,                0.91565,                0.82865,                 0.7443,                0.81957,                0.40332,                 1.6585,                 0.8548,                0.92642,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.6793,                0.92454,                0.91507,                 0.8312,                 0.7623,                0.83163,                0.41813,                 1.6099,                0.83296,                0.91273,               0.009505,               0.009505,               0.009505
                     52,                  1.666,                0.91554,                0.90996,                0.83203,                0.76616,                0.83507,                0.43454,                 1.5575,                0.82193,                0.90306,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.6574,                0.90894,                0.91657,                0.85031,                0.77355,                0.84891,                0.46055,                 1.5023,                0.78275,                0.89819,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.6744,                0.92238,                0.91726,                0.85424,                0.77842,                0.85343,                0.47237,                 1.4698,                0.78835,                0.89067,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.6543,                0.90523,                0.91387,                0.84901,                0.77172,                0.84714,                0.44473,                 1.5485,                  0.802,                0.90562,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.6502,                0.90245,                0.91152,                0.84037,                0.77687,                0.84804,                0.46146,                 1.4708,                0.77702,                0.88834,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.6473,                0.89563,                0.91138,                 0.8484,                0.79463,                0.85802,                0.46831,                 1.4795,                0.76568,                0.88964,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.6429,                0.90185,                0.90743,                0.83161,                0.76751,                0.83737,                0.40787,                 1.6359,                0.82587,                0.91897,              0.0094357,              0.0094357,              0.0094357
                     59,                  1.638,                0.88897,                 0.9112,                0.83805,                0.76468,                0.83689,                0.42775,                 1.6087,                0.82455,                0.91348,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.6243,                0.89403,                0.90995,                0.83435,                0.76378,                0.83396,                0.39763,                 1.6737,                0.82856,                0.92302,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.6245,                0.88532,                 0.9081,                0.84678,                0.77797,                0.84952,                0.44235,                 1.5483,                 0.7891,                0.90729,               0.009406,               0.009406,               0.009406
                     62,                 1.6264,                0.87972,                0.90698,                0.85231,                0.78295,                0.85476,                0.45919,                 1.4917,                 0.7694,                0.89278,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.6266,                0.88473,                0.90894,                0.85795,                0.79462,                0.86388,                0.48236,                 1.4445,                0.74744,                0.88324,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.6373,                 0.8914,                0.91227,                0.85242,                 0.7974,                 0.8639,                0.48144,                 1.4316,                0.74922,                0.88242,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.6138,                0.87695,                0.90804,                0.84599,                0.77531,                0.85064,                0.44274,                 1.5695,                0.79682,                0.90791,              0.0093664,              0.0093664,              0.0093664
                     66,                  1.627,                0.88044,                0.90746,                 0.8474,                0.77587,                0.84803,                0.43179,                 1.6445,                0.80648,                0.92133,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.6262,                0.87813,                0.90929,                0.84698,                0.79128,                0.85947,                0.47053,                 1.4745,                0.76238,                0.89068,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.6205,                0.87783,                0.90509,                0.83271,                0.78145,                0.84457,                0.42378,                 1.6052,                0.79314,                0.90771,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.6113,                0.87029,                0.90608,                0.85563,                0.79426,                0.86515,                0.47537,                 1.4542,                0.74668,                0.88431,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.5989,                0.86787,                0.90505,                0.85175,                0.79749,                0.86271,                0.46695,                 1.4909,                0.75369,                 0.8912,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.6019,                0.86731,                0.90384,                0.85985,                0.79178,                0.86447,                0.46963,                 1.4675,                0.74608,                0.88981,               0.009307,               0.009307,               0.009307
                     72,                  1.608,                0.86547,                0.90218,                0.84374,                  0.779,                 0.8504,                0.42289,                  1.599,                0.78791,                0.90898,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.6139,                0.87192,                0.90529,                 0.8635,                0.80025,                0.86928,                0.48196,                 1.4496,                0.74504,                0.88461,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.5951,                0.86203,                 0.9033,                0.85829,                0.78929,                0.86195,                0.45393,                 1.5045,                0.75771,                0.89543,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.5994,                0.86194,                0.90366,                 0.8628,                0.79955,                0.87202,                0.47745,                 1.4701,                0.73915,                0.88925,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.5759,                0.84638,                0.90232,                0.85387,                0.78447,                 0.8572,                0.43039,                 1.5801,                0.78368,                0.90934,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.5921,                  0.856,                0.90731,                0.85638,                0.80643,                0.86881,                0.46212,                 1.4831,                0.74018,                0.88989,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.6018,                  0.863,                0.90462,                0.87514,                0.80149,                0.87809,                0.49775,                 1.3957,                0.71728,                 0.8756,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.5823,                0.85933,                0.90364,                0.86739,                0.80686,                0.87494,                0.49116,                 1.4306,                0.72333,                0.88237,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.5699,                0.84128,                0.89944,                0.85782,                0.80016,                0.86908,                0.46362,                 1.4835,                0.74243,                0.88967,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.5821,                0.84736,                0.89877,                0.86886,                0.81078,                0.87883,                  0.496,                 1.4139,                0.71405,                0.88137,               0.009208,               0.009208,               0.009208
                     82,                 1.5703,                0.84428,                0.89868,                 0.8715,                0.81501,                0.88282,                0.49565,                 1.4156,                0.71447,                0.88066,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.5839,                0.84816,                0.90308,                0.86764,                0.81581,                0.88086,                0.49468,                 1.4096,                0.71221,                0.87755,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.5681,                0.83662,                0.90202,                0.85998,                0.81291,                0.87537,                  0.459,                 1.5285,                0.73763,                0.89645,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.5716,                0.83947,                0.90204,                 0.8661,                  0.806,                0.87466,                0.46802,                 1.4531,                0.72867,                0.88883,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.5671,                0.83781,                0.90171,                0.86883,                0.80962,                0.87868,                0.48355,                 1.4694,                 0.7233,                0.89253,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.5648,                0.84074,                0.90002,                0.86316,                0.81483,                0.87888,                0.47774,                  1.455,                0.72581,                0.88525,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.5738,                0.85099,                0.90227,                 0.8709,                0.81668,                0.88363,                0.50113,                 1.3821,                0.69657,                 0.8731,              0.0091387,              0.0091387,              0.0091387
                     89,                  1.555,                0.82203,                0.89437,                0.86361,                0.80324,                0.87234,                0.45175,                 1.5173,                0.74042,                0.89713,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.5583,                0.82973,                0.89685,                0.87645,                0.81862,                0.88683,                0.49972,                 1.4156,                0.70103,                0.87953,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.5665,                0.84019,                0.89846,                0.87349,                0.81871,                0.88655,                0.50121,                 1.3884,                0.69903,                0.87451,               0.009109,               0.009109,               0.009109
                     92,                 1.5349,                  0.816,                 0.8961,                0.86832,                0.81318,                0.87923,                0.47783,                 1.4549,                0.70851,                0.88278,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.5203,                0.80823,                0.89326,                0.86873,                0.82171,                0.88458,                0.49525,                 1.4075,                0.69658,                0.87704,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.5527,                0.82495,                0.89674,                0.87226,                0.82702,                 0.8886,                0.50731,                 1.3864,                0.68935,                0.87469,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.5556,                0.82535,                0.89788,                0.86396,                0.81083,                0.87778,                0.46299,                 1.5062,                0.72638,                0.89385,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.5294,                0.81227,                0.89249,                 0.8777,                0.81852,                 0.8886,                0.50895,                 1.3858,                0.69403,                0.87524,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.5373,                0.81978,                0.89412,                0.87138,                0.82089,                0.88409,                0.48571,                 1.4341,                 0.7006,                0.88123,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.5257,                0.81222,                0.89399,                 0.8755,                0.82583,                0.88935,                0.49435,                  1.412,                0.69353,                 0.8745,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.5314,                0.80987,                0.89297,                0.87429,                0.81981,                0.88545,                0.48282,                 1.4272,                0.70286,                0.87859,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.5433,                0.82417,                0.89794,                0.87362,                 0.8295,                0.89071,                0.50714,                  1.374,                0.68212,                0.87198,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.5386,                 0.8135,                0.89173,                0.87502,                0.82553,                  0.891,                0.51091,                 1.3628,                0.68344,                0.87217,                0.00901,                0.00901,                0.00901
                    102,                 1.5253,                0.80575,                0.89156,                 0.8713,                0.82201,                0.88719,                0.48434,                 1.4358,                0.69819,                0.88095,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.5272,                0.81103,                0.89729,                0.87605,                0.82235,                0.88889,                0.49493,                  1.413,                0.69126,                 0.8776,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.5293,                0.80418,                0.89136,                0.87783,                0.82982,                0.89478,                0.51143,                 1.3723,                0.67731,                0.87017,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.5169,                0.80165,                0.88985,                0.87772,                0.82533,                0.89291,                 0.5116,                 1.3712,                0.68005,                0.87091,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.5326,                  0.805,                0.89241,                0.87349,                0.83455,                0.89413,                0.50861,                 1.3786,                0.67861,                0.87163,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.5262,                0.80872,                0.89139,                 0.8769,                0.83021,                0.89358,                0.50755,                 1.3933,                0.68156,                 0.8751,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.5142,                0.79934,                0.89396,                  0.878,                0.83257,                0.89366,                0.51196,                  1.366,                0.67499,                0.87117,              0.0089407,              0.0089407,              0.0089407
                    109,                  1.519,                0.80033,                0.89063,                0.88427,                0.83572,                0.89801,                0.52444,                 1.3344,                 0.6661,                0.86634,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.5138,                0.79749,                0.88863,                0.87556,                0.83503,                0.89452,                0.49857,                 1.4016,                0.68289,                 0.8759,              0.0089209,              0.0089209,              0.0089209
                    111,                  1.533,                0.80734,                0.89483,                0.87304,                0.83089,                0.89205,                0.49353,                 1.4148,                 0.6881,                0.87631,               0.008911,               0.008911,               0.008911
                    112,                 1.4885,                0.79266,                0.88908,                0.88099,                0.83696,                0.89702,                0.51363,                   1.37,                0.67509,                0.87079,              0.0089011,              0.0089011,              0.0089011
                    113,                  1.518,                0.80256,                0.88949,                0.88457,                0.83718,                0.89815,                0.52614,                 1.3368,                0.66443,                0.86721,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.5122,                0.79575,                0.88914,                0.87672,                0.83759,                0.89583,                 0.5118,                 1.3696,                0.67456,                0.87215,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.4958,                0.79102,                 0.8879,                0.88708,                0.83665,                0.89943,                0.52765,                 1.3359,                0.65821,                0.86659,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.4964,                0.79158,                0.88679,                 0.8824,                0.83742,                0.89847,                0.51687,                 1.3688,                0.66762,                0.87181,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.4862,                0.78128,                0.88703,                0.88028,                0.83855,                0.89799,                0.51317,                 1.3712,                0.66889,                0.86989,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.5105,                0.79374,                0.89286,                0.88662,                0.83814,                0.90125,                0.52339,                 1.3422,                0.65764,                0.86641,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.5065,                 0.7894,                0.88759,                0.88661,                0.83833,                0.90147,                0.52724,                 1.3361,                0.65609,                0.86675,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.5053,                0.79184,                 0.8911,                0.88255,                0.83871,                0.89986,                0.51093,                 1.3887,                0.67174,                0.87326,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.4941,                0.79136,                0.88396,                0.88577,                0.84322,                0.90457,                0.52845,                 1.3365,                 0.6589,                0.86665,               0.008812,               0.008812,               0.008812
                    122,                 1.4974,                0.78593,                0.88787,                0.88567,                0.83978,                0.90264,                0.52163,                 1.3569,                0.66382,                0.86933,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.5021,                0.79116,                0.88924,                0.88687,                0.83999,                0.90343,                0.52441,                  1.344,                0.65857,                0.86727,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.4931,                0.77906,                0.88826,                0.88587,                 0.8423,                 0.9043,                0.52968,                 1.3287,                0.65226,                0.86596,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.4858,                0.77865,                0.88412,                0.88323,                0.84207,                0.90346,                0.52342,                 1.3456,                0.65761,                0.86859,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.5065,                0.78908,                0.88826,                0.88279,                0.83926,                0.90208,                0.51662,                 1.3598,                0.66005,                0.87118,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.4738,                 0.7714,                0.88354,                0.88648,                0.84243,                0.90438,                0.52387,                 1.3451,                 0.6535,                0.86753,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.4809,                0.77348,                0.88479,                0.88374,                0.84194,                0.90253,                0.51695,                 1.3664,                0.65923,                0.87121,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.4803,                0.77012,                0.88539,                0.88688,                 0.8428,                0.90375,                0.52318,                 1.3426,                0.65433,                 0.8691,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.4877,                0.78179,                0.88693,                0.89065,                0.84247,                 0.9051,                0.52761,                 1.3348,                0.65146,                0.86793,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.4782,                0.77214,                0.88836,                0.88789,                 0.8437,                0.90463,                0.52783,                 1.3308,                0.64787,                 0.8673,               0.008713,               0.008713,               0.008713
                    132,                 1.4827,                0.77862,                 0.8871,                0.88694,                0.84273,                0.90408,                 0.5226,                 1.3415,                0.65082,                0.86762,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.4823,                0.77962,                0.88953,                0.88655,                0.84675,                0.90552,                0.52886,                 1.3119,                0.64342,                0.86373,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.4861,                0.77896,                0.88514,                0.88592,                0.84861,                0.90598,                0.52932,                  1.321,                 0.6452,                0.86531,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.4597,                0.76552,                0.88276,                0.88429,                0.84754,                 0.9049,                0.52785,                 1.3397,                0.64668,                0.86685,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.4802,                0.77443,                0.88671,                0.88876,                0.84626,                0.90646,                0.53181,                 1.3227,                0.64449,                0.86409,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.4731,                0.77326,                0.88235,                0.88999,                0.84588,                 0.9073,                0.53206,                 1.3235,                0.64467,                0.86487,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.4709,                0.76456,                0.88104,                0.88643,                0.84559,                0.90627,                0.52499,                 1.3463,                0.64892,                0.86881,              0.0086437,              0.0086437,              0.0086437
