                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.7525,                0.97791,                 0.9204,                0.79943,                0.73671,                0.80451,                0.39668,                 1.6533,                 0.8675,                0.91236,              0.0098845,              0.0098845,              0.0098845
                     37,                  1.748,                0.97216,                0.92118,                0.81888,                  0.731,                 0.8079,                0.40877,                 1.6556,                0.87438,                0.92172,              0.0098812,              0.0098812,              0.0098812
                     38,                 1.7492,                0.97499,                0.91989,                0.77171,                0.71064,                0.77165,                0.34515,                 1.8287,                0.96647,                0.93893,              0.0098779,              0.0098779,              0.0098779
                     39,                 1.7417,                 0.9711,                0.91795,                0.82968,                0.75107,                 0.8199,                0.43294,                 1.5863,                0.85266,                0.89723,              0.0098746,              0.0098746,              0.0098746
                     40,                 1.7345,                0.96717,                  0.913,                0.78702,                0.72537,                0.78405,                0.34663,                  1.847,                0.90505,                0.93796,              0.0098713,              0.0098713,              0.0098713
                     41,                 1.7445,                0.96645,                 0.9217,                0.82195,                0.75053,                0.82055,                0.41546,                 1.5897,                0.83629,                0.89968,               0.009868,               0.009868,               0.009868
                     42,                 1.7219,                0.95119,                0.91271,                0.81823,                0.74516,                0.81772,                0.42583,                 1.5759,                0.82417,                0.89816,              0.0098647,              0.0098647,              0.0098647
                     43,                 1.7248,                0.95092,                 0.9129,                 0.8063,                0.74478,                0.80877,                0.39338,                 1.6624,                0.85468,                0.91471,              0.0098614,              0.0098614,              0.0098614
                     44,                  1.714,                0.94965,                0.91372,                0.83255,                0.76604,                0.83438,                0.45283,                 1.5374,                0.80738,                0.89025,              0.0098581,              0.0098581,              0.0098581
                     45,                 1.7209,                0.94953,                0.91703,                0.82636,                0.74767,                0.82081,                0.40935,                 1.6251,                0.84908,                0.90935,              0.0098548,              0.0098548,              0.0098548
                     46,                 1.7143,                0.94527,                0.91427,                0.83539,                 0.7634,                 0.8319,                0.44404,                 1.5391,                 0.8108,                0.89252,              0.0098515,              0.0098515,              0.0098515
                     47,                 1.6964,                0.93883,                0.91038,                0.83267,                0.75828,                0.83118,                0.43364,                 1.5696,                0.80441,                0.89808,              0.0098482,              0.0098482,              0.0098482
                     48,                 1.7076,                0.93505,                 0.9101,                0.83416,                0.78149,                0.84294,                0.45164,                 1.5191,                0.79001,                0.88657,              0.0098449,              0.0098449,              0.0098449
                     49,                 1.6936,                0.93007,                0.91528,                0.81536,                 0.7429,                0.81429,                0.37792,                 1.7075,                0.86149,                0.91655,              0.0098416,              0.0098416,              0.0098416
                     50,                 1.6841,                0.92034,                0.90797,                 0.8354,                0.77029,                0.84158,                0.44802,                 1.5292,                  0.785,                0.88962,              0.0098383,              0.0098383,              0.0098383
                     51,                 1.6851,                0.91711,                0.90688,                0.81663,                0.75319,                 0.8232,                0.40332,                 1.6456,                0.81772,                0.90331,               0.009835,               0.009835,               0.009835
                     52,                 1.6998,                0.92333,                0.91076,                0.80838,                0.74435,                0.81233,                0.37561,                 1.7902,                0.85703,                0.92932,              0.0098317,              0.0098317,              0.0098317
                     53,                 1.6711,                0.91631,                0.90891,                0.81424,                0.70951,                0.80001,                0.41738,                 1.5654,                0.90121,                0.89993,              0.0098284,              0.0098284,              0.0098284
                     54,                 1.6715,                0.91018,                0.90748,                  0.836,                0.76273,                0.83792,                0.43375,                 1.5533,                0.79076,                0.89147,              0.0098251,              0.0098251,              0.0098251
                     55,                 1.6976,                0.92602,                0.91067,                0.83469,                0.76594,                0.84055,                0.43665,                 1.5714,                0.79141,                0.89625,              0.0098218,              0.0098218,              0.0098218
                     56,                 1.6536,                0.90312,                0.90312,                0.83551,                0.75907,                0.83686,                 0.4223,                 1.6385,                0.80657,                0.90883,              0.0098185,              0.0098185,              0.0098185
                     57,                 1.6746,                0.90726,                0.90567,                0.84467,                0.77611,                0.85027,                 0.4651,                 1.4908,                0.75804,                0.88456,              0.0098152,              0.0098152,              0.0098152
                     58,                 1.6517,                0.89252,                0.90369,                0.83005,                0.77068,                0.83727,                0.42171,                  1.605,                0.80114,                0.89841,              0.0098119,              0.0098119,              0.0098119
                     59,                 1.6631,                0.90386,                0.90389,                0.84094,                0.77351,                0.84649,                0.45348,                 1.5051,                0.77499,                0.88497,              0.0098086,              0.0098086,              0.0098086
                     60,                 1.6537,                0.90152,                0.90329,                0.84566,                0.77767,                 0.8489,                0.45915,                 1.5006,                0.77014,                0.88306,              0.0098053,              0.0098053,              0.0098053
                     61,                 1.6435,                0.89144,                0.90184,                0.84912,                0.78621,                0.85614,                   0.47,                 1.4717,                0.75297,                0.88198,               0.009802,               0.009802,               0.009802
                     62,                 1.6475,                0.89637,                 0.9033,                0.84676,                0.79082,                 0.8589,                0.47825,                 1.4451,                0.74856,                0.87641,              0.0097987,              0.0097987,              0.0097987
                     63,                 1.6431,                0.88909,                0.89949,                0.83535,                0.76703,                0.84132,                0.42677,                 1.6075,                0.79481,                0.90366,              0.0097954,              0.0097954,              0.0097954
                     64,                 1.6503,                0.89098,                0.90483,                 0.8409,                0.78433,                0.84958,                0.44785,                 1.5391,                0.75558,                 0.8881,              0.0097921,              0.0097921,              0.0097921
                     65,                  1.646,                0.88729,                0.90024,                0.85991,                0.79003,                0.86483,                0.47791,                 1.4492,                 0.7361,                0.87525,              0.0097888,              0.0097888,              0.0097888
                     66,                 1.6364,                 0.8797,                0.90136,                0.84826,                0.78949,                0.85952,                0.46341,                  1.508,                0.74616,                0.88424,              0.0097855,              0.0097855,              0.0097855
                     67,                 1.6481,                0.88622,                  0.904,                0.84111,                 0.7775,                0.85241,                0.44984,                  1.531,                0.76331,                0.88606,              0.0097822,              0.0097822,              0.0097822
                     68,                 1.6282,                0.87221,                0.90011,                0.85124,                0.78989,                0.86088,                0.46012,                 1.5186,                0.75002,                0.88625,              0.0097789,              0.0097789,              0.0097789
                     69,                 1.6261,                 0.8707,                0.89995,                0.85246,                0.79105,                0.86165,                0.46534,                 1.4929,                0.74094,                0.88256,              0.0097756,              0.0097756,              0.0097756
                     70,                 1.6315,                0.87995,                0.90124,                0.84737,                0.79457,                 0.8625,                0.47137,                 1.4719,                0.73884,                0.87884,              0.0097723,              0.0097723,              0.0097723
                     71,                 1.6258,                0.87379,                 0.8977,                0.84515,                0.79165,                0.85654,                0.46004,                 1.5104,                0.75387,                0.88359,               0.009769,               0.009769,               0.009769
                     72,                 1.6139,                0.86373,                0.89679,                0.83832,                0.77979,                0.84888,                0.43515,                 1.5788,                0.76441,                0.89447,              0.0097657,              0.0097657,              0.0097657
                     73,                 1.6094,                0.85665,                0.89626,                0.85229,                0.79226,                0.86404,                0.46646,                 1.5055,                0.74823,                0.88464,              0.0097624,              0.0097624,              0.0097624
                     74,                 1.6115,                0.86228,                0.89729,                 0.8525,                0.79823,                0.86693,                0.47726,                 1.4701,                0.73161,                0.87955,              0.0097591,              0.0097591,              0.0097591
                     75,                 1.6127,                0.86291,                0.89916,                0.85976,                0.80003,                0.87124,                0.49418,                 1.4129,                0.72027,                0.87097,              0.0097558,              0.0097558,              0.0097558
                     76,                 1.5999,                0.85549,                0.89525,                0.85663,                0.79368,                0.86585,                0.46253,                 1.5053,                0.73144,                0.88082,              0.0097525,              0.0097525,              0.0097525
                     77,                    1.6,                0.86233,                0.89334,                0.85484,                0.80231,                0.87019,                0.47956,                 1.4698,                0.72645,                0.87937,              0.0097492,              0.0097492,              0.0097492
                     78,                 1.6108,                0.85798,                0.89606,                 0.8556,                0.79889,                0.86996,                0.47552,                 1.4751,                0.72623,                   0.88,              0.0097459,              0.0097459,              0.0097459
                     79,                 1.5993,                0.85968,                0.89549,                0.86431,                0.80052,                0.87183,                0.48713,                 1.4416,                0.71598,                0.87517,              0.0097426,              0.0097426,              0.0097426
                     80,                 1.6032,                0.85943,                0.89688,                0.85941,                0.80198,                0.87179,                0.47963,                  1.455,                0.72071,                0.87748,              0.0097393,              0.0097393,              0.0097393
                     81,                 1.5935,                0.84995,                0.89361,                0.85962,                0.81315,                 0.8771,                0.50091,                 1.3955,                0.70058,                0.86824,               0.009736,               0.009736,               0.009736
                     82,                 1.5941,                0.85241,                0.89255,                0.85618,                0.79938,                 0.8698,                0.47284,                 1.4599,                0.71613,                0.87684,              0.0097327,              0.0097327,              0.0097327
                     83,                 1.5865,                0.84246,                0.89438,                0.86736,                0.81467,                0.87985,                0.50102,                 1.4066,                 0.6978,                 0.8701,              0.0097294,              0.0097294,              0.0097294
                     84,                 1.5965,                 0.8517,                0.89601,                0.85401,                0.80962,                 0.8727,                0.47843,                 1.4665,                0.71627,                0.87697,              0.0097261,              0.0097261,              0.0097261
                     85,                 1.5846,                0.84956,                0.89293,                0.86229,                0.81359,                0.87731,                0.48833,                 1.4375,                0.70469,                0.87381,              0.0097228,              0.0097228,              0.0097228
                     86,                 1.5771,                0.84103,                0.89514,                0.86157,                0.80127,                0.87348,                 0.4778,                 1.4644,                0.71353,                0.87685,              0.0097195,              0.0097195,              0.0097195
                     87,                 1.5654,                0.83572,                0.89043,                0.86209,                0.81577,                0.88025,                0.49805,                 1.4136,                 0.6976,                0.87134,              0.0097162,              0.0097162,              0.0097162
                     88,                  1.575,                  0.839,                 0.8899,                0.86629,                0.81215,                0.87838,                0.48673,                 1.4388,                0.70016,                0.87268,              0.0097129,              0.0097129,              0.0097129
                     89,                 1.5795,                0.84107,                0.89164,                0.85992,                0.81078,                 0.8748,                0.47996,                 1.4656,                0.70457,                0.87582,              0.0097096,              0.0097096,              0.0097096
                     90,                  1.601,                 0.8503,                0.89429,                0.85881,                 0.8145,                0.87844,                0.49302,                  1.436,                0.69661,                0.87334,              0.0097063,              0.0097063,              0.0097063
                     91,                 1.5764,                0.83919,                0.89332,                0.87102,                0.81174,                  0.881,                0.49202,                 1.4442,                0.69881,                0.87549,               0.009703,               0.009703,               0.009703
                     92,                 1.5779,                0.84147,                0.89277,                0.87225,                0.81563,                0.88298,                0.49247,                 1.4386,                0.69255,                0.87253,              0.0096997,              0.0096997,              0.0096997
                     93,                 1.5553,                0.81915,                 0.8899,                0.86813,                0.81855,                0.88422,                0.50249,                 1.4109,                0.68816,                0.86876,              0.0096964,              0.0096964,              0.0096964
                     94,                 1.5599,                0.83137,                0.89085,                0.86532,                0.81175,                0.88023,                0.48947,                 1.4575,                0.70315,                 0.8757,              0.0096931,              0.0096931,              0.0096931
                     95,                  1.565,                0.82753,                0.88904,                0.85946,                0.81048,                0.87681,                0.47934,                 1.4734,                0.70665,                0.87661,              0.0096898,              0.0096898,              0.0096898
                     96,                 1.5495,                 0.8236,                 0.8892,                0.87187,                0.82065,                0.88637,                0.50641,                 1.3784,                 0.6793,                0.86389,              0.0096865,              0.0096865,              0.0096865
                     97,                 1.5449,                0.81819,                0.88744,                0.87429,                0.82005,                0.88627,                0.51059,                 1.3681,                0.67811,                0.86335,              0.0096832,              0.0096832,              0.0096832
                     98,                 1.5592,                0.82074,                0.88699,                0.87256,                0.82065,                0.88812,                0.51133,                   1.37,                0.67753,                0.86319,              0.0096799,              0.0096799,              0.0096799
                     99,                 1.5538,                0.82369,                0.89106,                0.87059,                0.81945,                0.88671,                0.50239,                 1.3968,                0.68043,                0.86714,              0.0096766,              0.0096766,              0.0096766
                    100,                  1.563,                0.82575,                0.88914,                 0.8677,                0.81774,                0.88482,                  0.491,                 1.4441,                0.69146,                0.87337,              0.0096733,              0.0096733,              0.0096733
                    101,                 1.5528,                0.81642,                0.89113,                0.87267,                0.82031,                0.88698,                0.50682,                 1.3902,                0.68109,                0.86613,                0.00967,                0.00967,                0.00967
                    102,                 1.5524,                0.81857,                0.88926,                0.87229,                0.82257,                0.88791,                0.50035,                 1.4066,                0.68419,                0.86816,              0.0096667,              0.0096667,              0.0096667
                    103,                 1.5519,                0.81714,                0.88754,                0.87227,                0.82058,                0.88847,                0.50267,                 1.3915,                 0.6803,                0.86563,              0.0096634,              0.0096634,              0.0096634
                    104,                 1.5534,                0.81773,                0.88759,                0.87607,                  0.825,                0.89091,                0.50892,                 1.3816,                0.67728,                0.86489,              0.0096601,              0.0096601,              0.0096601
                    105,                 1.5488,                0.81943,                0.88625,                0.87358,                0.82307,                0.89003,                0.50583,                 1.4045,                0.67944,                0.86684,              0.0096568,              0.0096568,              0.0096568
                    106,                 1.5321,                0.80799,                0.88642,                0.87591,                0.82483,                0.89081,                 0.5101,                 1.3856,                 0.6738,                0.86479,              0.0096535,              0.0096535,              0.0096535
                    107,                 1.5379,                0.80869,                0.88709,                0.87182,                0.82838,                0.89105,                 0.5073,                 1.3933,                0.67332,                0.86592,              0.0096502,              0.0096502,              0.0096502
                    108,                 1.5333,                  0.802,                0.88798,                0.87418,                0.82609,                0.88992,                0.50792,                  1.387,                0.67381,                0.86498,              0.0096469,              0.0096469,              0.0096469
                    109,                 1.5454,                0.81357,                0.88696,                 0.8753,                0.82696,                0.89063,                0.50499,                  1.396,                0.67787,                0.86582,              0.0096436,              0.0096436,              0.0096436
                    110,                 1.5569,                0.81963,                0.88689,                0.87931,                0.82736,                0.89424,                0.52239,                 1.3499,                 0.6647,                0.86058,              0.0096403,              0.0096403,              0.0096403
                    111,                 1.5444,                0.81405,                0.88663,                0.87628,                0.82921,                0.89374,                0.51535,                 1.3647,                  0.666,                0.86268,               0.009637,               0.009637,               0.009637
                    112,                 1.5426,                0.80951,                0.88757,                0.87805,                0.82933,                0.89359,                0.51338,                 1.3695,                0.66845,                0.86269,              0.0096337,              0.0096337,              0.0096337
                    113,                 1.5304,                0.80459,                0.88457,                0.87597,                0.83044,                0.89392,                0.51543,                  1.355,                0.66493,                0.86077,              0.0096304,              0.0096304,              0.0096304
                    114,                 1.5215,                0.79986,                 0.8867,                0.87404,                0.82785,                0.89289,                0.51067,                 1.3719,                0.66785,                0.86203,              0.0096271,              0.0096271,              0.0096271
                    115,                 1.5328,                0.79901,                0.88585,                0.87624,                0.82845,                0.89388,                0.51481,                 1.3679,                 0.6639,                0.86121,              0.0096238,              0.0096238,              0.0096238
                    116,                 1.5337,                0.80827,                0.88567,                0.87765,                0.82855,                0.89542,                0.52159,                 1.3582,                0.66102,                0.86111,              0.0096205,              0.0096205,              0.0096205
                    117,                 1.5214,                0.79495,                0.88438,                0.88021,                0.83064,                 0.8977,                0.52051,                 1.3511,                0.65872,                0.85978,              0.0096172,              0.0096172,              0.0096172
                    118,                 1.5262,                0.79641,                0.88307,                0.87891,                0.83403,                0.89852,                0.52501,                 1.3399,                0.65295,                 0.8583,              0.0096139,              0.0096139,              0.0096139
                    119,                 1.5151,                0.78499,                0.88151,                0.87534,                0.83171,                0.89609,                0.51622,                 1.3696,                0.65736,                0.86127,              0.0096106,              0.0096106,              0.0096106
                    120,                  1.518,                0.79557,                0.88372,                0.87699,                0.83278,                0.89707,                0.51848,                 1.3614,                0.65435,                0.86066,              0.0096073,              0.0096073,              0.0096073
                    121,                 1.5267,                0.79895,                0.88357,                 0.8792,                0.83493,                0.89872,                0.52255,                 1.3524,                0.65176,                0.85981,               0.009604,               0.009604,               0.009604
                    122,                 1.5248,                0.79901,                0.88067,                0.87798,                0.83353,                0.89793,                 0.5196,                 1.3538,                0.65454,                0.85939,              0.0096007,              0.0096007,              0.0096007
                    123,                 1.5138,                0.79542,                0.88182,                0.88157,                0.83589,                 0.9005,                0.52921,                 1.3272,                0.64473,                0.85573,              0.0095974,              0.0095974,              0.0095974
                    124,                 1.5154,                0.79326,                0.88321,                0.87997,                0.83347,                0.89926,                0.52217,                 1.3458,                0.65129,                0.85736,              0.0095941,              0.0095941,              0.0095941
                    125,                 1.5108,                   0.79,                0.88289,                0.88218,                0.83446,                0.90111,                0.52618,                 1.3354,                0.64705,                0.85655,              0.0095908,              0.0095908,              0.0095908
                    126,                  1.518,                0.79753,                0.88057,                0.88135,                0.83862,                0.90216,                0.52853,                 1.3361,                0.64603,                 0.8571,              0.0095875,              0.0095875,              0.0095875
                    127,                 1.5143,                0.79079,                0.88624,                0.87936,                0.83842,                0.90036,                0.52329,                 1.3463,                0.64809,                0.85907,              0.0095842,              0.0095842,              0.0095842
                    128,                 1.4909,                0.77637,                 0.8802,                 0.8795,                0.83762,                0.90125,                0.51904,                 1.3588,                0.64945,                0.86048,              0.0095809,              0.0095809,              0.0095809
                    129,                 1.4937,                0.78199,                0.88385,                0.87909,                0.83838,                0.90142,                 0.5223,                 1.3457,                 0.6462,                 0.8587,              0.0095776,              0.0095776,              0.0095776
                    130,                 1.5055,                0.78505,                0.87866,                0.87911,                0.84011,                0.90187,                0.52473,                 1.3439,                0.64352,                0.85916,              0.0095743,              0.0095743,              0.0095743
                    131,                 1.4976,                0.77931,                0.88022,                0.88013,                0.83938,                0.90202,                  0.526,                 1.3465,                0.64453,                0.85971,               0.009571,               0.009571,               0.009571
                    132,                  1.499,                0.78174,                0.88329,                0.88114,                0.83825,                0.90239,                 0.5294,                 1.3365,                0.64165,                 0.8589,              0.0095677,              0.0095677,              0.0095677
                    133,                 1.5099,                0.78634,                0.87898,                0.88324,                0.83606,                0.90204,                0.52763,                 1.3432,                0.64314,                0.85945,              0.0095644,              0.0095644,              0.0095644
                    134,                 1.4931,                0.77751,                0.88051,                0.88135,                0.83772,                0.90191,                0.52845,                 1.3355,                0.64201,                0.85758,              0.0095611,              0.0095611,              0.0095611
                    135,                 1.5121,                 0.7877,                0.88352,                0.88416,                0.83806,                0.90253,                0.52899,                  1.338,                0.64292,                 0.8577,              0.0095578,              0.0095578,              0.0095578
                    136,                 1.4938,                0.77442,                0.88015,                0.88422,                0.83734,                0.90306,                0.52745,                 1.3484,                0.64431,                0.85893,              0.0095545,              0.0095545,              0.0095545
                    137,                 1.4975,                0.78819,                0.87979,                0.88533,                0.83925,                0.90395,                0.52828,                 1.3441,                0.64129,                0.85807,              0.0095512,              0.0095512,              0.0095512
                    138,                   1.49,                0.77175,                0.87802,                0.88403,                0.84213,                0.90372,                0.52843,                 1.3448,                0.64044,                0.85819,              0.0095479,              0.0095479,              0.0095479
                    139,                 1.4974,                0.77568,                0.87642,                0.88502,                0.84056,                0.90415,                 0.5292,                 1.3461,                0.64027,                0.85874,              0.0095446,              0.0095446,              0.0095446
                    140,                 1.4844,                0.76903,                0.87842,                 0.8844,                0.84181,                0.90387,                 0.5282,                 1.3507,                  0.641,                0.85941,              0.0095413,              0.0095413,              0.0095413
                    141,                 1.4873,                0.77394,                 0.8766,                0.88488,                0.84217,                 0.9043,                0.53056,                  1.343,                0.63853,                0.85831,               0.009538,               0.009538,               0.009538
                    142,                 1.4967,                0.77412,                0.88045,                0.88709,                0.84284,                0.90536,                0.53379,                  1.329,                0.63537,                0.85635,              0.0095347,              0.0095347,              0.0095347
                    143,                 1.4936,                0.77551,                 0.8767,                0.88757,                0.83959,                0.90472,                0.53166,                 1.3364,                0.63754,                0.85686,              0.0095314,              0.0095314,              0.0095314
                    144,                 1.4792,                0.76319,                0.87635,                0.88809,                 0.8413,                0.90554,                0.53445,                 1.3295,                0.63506,                0.85595,              0.0095281,              0.0095281,              0.0095281
                    145,                 1.4868,                0.77419,                0.87937,                0.88748,                 0.8425,                0.90632,                0.53553,                 1.3221,                0.63319,                0.85512,              0.0095248,              0.0095248,              0.0095248
                    146,                 1.4952,                0.77559,                0.87984,                0.88533,                0.84356,                0.90626,                0.53686,                 1.3183,                 0.6312,                0.85433,              0.0095215,              0.0095215,              0.0095215
                    147,                 1.4898,                 0.7706,                0.87967,                0.88872,                 0.8411,                0.90663,                0.53677,                 1.3189,                0.63151,                0.85444,              0.0095182,              0.0095182,              0.0095182
                    148,                 1.5011,                0.78212,                0.88083,                0.88958,                0.84074,                0.90726,                0.53592,                 1.3221,                0.63251,                0.85458,              0.0095149,              0.0095149,              0.0095149
                    149,                  1.468,                0.76425,                0.87377,                0.88861,                0.84153,                0.90702,                0.53401,                 1.3258,                0.63313,                0.85502,              0.0095116,              0.0095116,              0.0095116
                    150,                 1.4854,                0.76946,                0.87806,                0.88908,                 0.8428,                0.90726,                0.53485,                 1.3261,                0.63178,                0.85504,              0.0095083,              0.0095083,              0.0095083
                    151,                 1.4847,                0.76688,                0.88077,                0.88698,                0.84378,                0.90694,                 0.5346,                 1.3258,                0.63074,                0.85512,               0.009505,               0.009505,               0.009505
                    152,                  1.463,                0.75886,                0.87609,                 0.8866,                0.84549,                0.90763,                0.53627,                 1.3193,                0.62994,                0.85406,              0.0095017,              0.0095017,              0.0095017
                    153,                 1.4756,                0.76414,                0.87866,                0.88903,                0.84321,                0.90801,                 0.5342,                 1.3233,                0.63031,                0.85432,              0.0094984,              0.0094984,              0.0094984
                    154,                  1.474,                0.76402,                0.87668,                0.88846,                0.84413,                0.90855,                0.53453,                 1.3223,                 0.6289,                0.85411,              0.0094951,              0.0094951,              0.0094951
                    155,                 1.4763,                0.76761,                0.87819,                0.88745,                0.84685,                0.90928,                0.53668,                 1.3148,                0.62739,                0.85312,              0.0094918,              0.0094918,              0.0094918
